model,a1,a2,a3
10_1.0_1_1,"Mean: 0.2284, Std Dev: 0.0937","Mean: 0.2035, Std Dev: 0.081","Mean: 0.2029, Std Dev: 0.0808"
10_1.0_1_2,"Mean: 0.228, Std Dev: 0.0936","Mean: 0.2037, Std Dev: 0.0811","Mean: 0.203, Std Dev: 0.0809"
10_1.0_1_3,"Mean: 0.2278, Std Dev: 0.0937","Mean: 0.204, Std Dev: 0.0813","Mean: 0.2033, Std Dev: 0.081"
10_1.0_2_1,"Mean: 0.2283, Std Dev: 0.0937","Mean: 0.2037, Std Dev: 0.0811","Mean: 0.203, Std Dev: 0.0809"
10_1.0_2_2,"Mean: 0.2286, Std Dev: 0.0942","Mean: 0.2037, Std Dev: 0.0811","Mean: 0.203, Std Dev: 0.0809"
10_1.0_2_3,"Mean: 0.2287, Std Dev: 0.0938","Mean: 0.2037, Std Dev: 0.0811","Mean: 0.203, Std Dev: 0.0809"
10_1.0_3_1,"Mean: 0.2294, Std Dev: 0.0946","Mean: 0.2036, Std Dev: 0.0813","Mean: 0.2029, Std Dev: 0.0812"
10_1.0_3_2,"Mean: 0.2281, Std Dev: 0.0935","Mean: 0.2037, Std Dev: 0.0811","Mean: 0.203, Std Dev: 0.0809"
10_1.0_3_3,"Mean: 0.227, Std Dev: 0.0924","Mean: 0.2035, Std Dev: 0.081","Mean: 0.2028, Std Dev: 0.0809"
