model,a1,a2,a3
25_1.0_1_1,"Mean: 0.1446, Std Dev: 0.0582","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_1_2,"Mean: 0.1446, Std Dev: 0.0576","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_1_3,"Mean: 0.1479, Std Dev: 0.0633","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_1,"Mean: 0.1526, Std Dev: 0.0703","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_2,"Mean: 0.146, Std Dev: 0.0675","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_3,"Mean: 0.1432, Std Dev: 0.0575","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_1,"Mean: 0.154, Std Dev: 0.0731","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_2,"Mean: 0.1457, Std Dev: 0.0608","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_3,"Mean: 0.1429, Std Dev: 0.0594","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
