model,a1,a2,a3
50_1.0_1_1,"Mean: 0.0724, Std Dev: 0.0389","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.0749, Std Dev: 0.0382","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.0743, Std Dev: 0.0367","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.0794, Std Dev: 0.0435","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.0733, Std Dev: 0.0371","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.0753, Std Dev: 0.0379","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.0755, Std Dev: 0.0386","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.0764, Std Dev: 0.0465","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.0737, Std Dev: 0.0399","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
