model,a1,a2,a3
25_1.0_1_1,"Mean: 0.3462, Std Dev: 0.1245","Mean: 0.183, Std Dev: 0.0509","Mean: 0.1214, Std Dev: 0.0335"
25_1.0_1_2,"Mean: 0.3402, Std Dev: 0.1169","Mean: 0.178, Std Dev: 0.0472","Mean: 0.1214, Std Dev: 0.0335"
25_1.0_1_3,"Mean: 0.3387, Std Dev: 0.118","Mean: 0.1778, Std Dev: 0.0465","Mean: 0.1213, Std Dev: 0.0334"
25_1.0_2_1,"Mean: 0.3484, Std Dev: 0.1223","Mean: 0.1852, Std Dev: 0.0528","Mean: 0.1216, Std Dev: 0.0337"
25_1.0_2_2,"Mean: 0.3713, Std Dev: 0.131","Mean: 0.1878, Std Dev: 0.0563","Mean: 0.1215, Std Dev: 0.0334"
25_1.0_2_3,"Mean: 0.3491, Std Dev: 0.1204","Mean: 0.1819, Std Dev: 0.0504","Mean: 0.1215, Std Dev: 0.0335"
25_1.0_3_1,"Mean: 0.3647, Std Dev: 0.1257","Mean: 0.1866, Std Dev: 0.0547","Mean: 0.1216, Std Dev: 0.0336"
25_1.0_3_2,"Mean: 0.3382, Std Dev: 0.119","Mean: 0.1817, Std Dev: 0.0518","Mean: 0.1214, Std Dev: 0.0335"
25_1.0_3_3,"Mean: 0.3564, Std Dev: 0.1247","Mean: 0.1853, Std Dev: 0.0527","Mean: 0.1214, Std Dev: 0.0335"
