model,a1,a2,a3
25_1.0_1_1,"Mean: 0.3597, Std Dev: 0.1291","Mean: 0.1852, Std Dev: 0.0541","Mean: 0.1215, Std Dev: 0.0336"
25_1.0_1_2,"Mean: 0.3699, Std Dev: 0.1326","Mean: 0.1861, Std Dev: 0.0547","Mean: 0.1214, Std Dev: 0.0335"
25_1.0_1_3,"Mean: 0.3616, Std Dev: 0.1284","Mean: 0.1842, Std Dev: 0.0515","Mean: 0.1216, Std Dev: 0.0336"
25_1.0_2_1,"Mean: 0.3677, Std Dev: 0.1279","Mean: 0.1866, Std Dev: 0.0543","Mean: 0.1216, Std Dev: 0.0336"
25_1.0_2_2,"Mean: 0.3664, Std Dev: 0.1296","Mean: 0.1846, Std Dev: 0.0527","Mean: 0.1216, Std Dev: 0.0337"
25_1.0_2_3,"Mean: 0.3612, Std Dev: 0.131","Mean: 0.1845, Std Dev: 0.0537","Mean: 0.1216, Std Dev: 0.0335"
25_1.0_3_1,"Mean: 0.3628, Std Dev: 0.1278","Mean: 0.1839, Std Dev: 0.0529","Mean: 0.1217, Std Dev: 0.0336"
25_1.0_3_2,"Mean: 0.3724, Std Dev: 0.1338","Mean: 0.186, Std Dev: 0.0553","Mean: 0.1216, Std Dev: 0.0336"
25_1.0_3_3,"Mean: 0.3578, Std Dev: 0.1246","Mean: 0.1827, Std Dev: 0.0523","Mean: 0.1214, Std Dev: 0.0336"
