model,a1,a2,a3
10_1.0_1_1,"Mean: 0.4901, Std Dev: 0.1166","Mean: 0.3042, Std Dev: 0.0837","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_1_2,"Mean: 0.5112, Std Dev: 0.1217","Mean: 0.3057, Std Dev: 0.0832","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_1_3,"Mean: 0.4994, Std Dev: 0.1175","Mean: 0.305, Std Dev: 0.084","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_1,"Mean: 0.4832, Std Dev: 0.1147","Mean: 0.303, Std Dev: 0.082","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_2,"Mean: 0.4833, Std Dev: 0.1148","Mean: 0.3043, Std Dev: 0.0843","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_3,"Mean: 0.4926, Std Dev: 0.1185","Mean: 0.3044, Std Dev: 0.084","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_1,"Mean: 0.4951, Std Dev: 0.1166","Mean: 0.3045, Std Dev: 0.084","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_2,"Mean: 0.4991, Std Dev: 0.1183","Mean: 0.3037, Std Dev: 0.0822","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_3,"Mean: 0.4899, Std Dev: 0.1186","Mean: 0.304, Std Dev: 0.0825","Mean: 0.2011, Std Dev: 0.0816"
