model,a1,a2,a3
50_1.0_1_1,"Mean: 0.0781, Std Dev: 0.0438","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.0812, Std Dev: 0.0499","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.0791, Std Dev: 0.0454","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.084, Std Dev: 0.052","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.0785, Std Dev: 0.0485","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.0827, Std Dev: 0.0557","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.0815, Std Dev: 0.0512","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.078, Std Dev: 0.0431","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.0827, Std Dev: 0.0499","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
