model,a1,a2,a3
25_1.0_1_1,"Mean: 0.2629, Std Dev: 0.1163","Mean: 0.1226, Std Dev: 0.0363","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_2,"Mean: 0.2649, Std Dev: 0.119","Mean: 0.1231, Std Dev: 0.0368","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_3,"Mean: 0.2614, Std Dev: 0.1153","Mean: 0.1227, Std Dev: 0.0357","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_1,"Mean: 0.2647, Std Dev: 0.1131","Mean: 0.1233, Std Dev: 0.0377","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_2,"Mean: 0.2668, Std Dev: 0.1119","Mean: 0.1234, Std Dev: 0.0367","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_3,"Mean: 0.2614, Std Dev: 0.1162","Mean: 0.123, Std Dev: 0.0368","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_1,"Mean: 0.2704, Std Dev: 0.1195","Mean: 0.1234, Std Dev: 0.0365","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_2,"Mean: 0.2687, Std Dev: 0.1167","Mean: 0.1241, Std Dev: 0.0383","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_3,"Mean: 0.2611, Std Dev: 0.1105","Mean: 0.1236, Std Dev: 0.037","Mean: 0.0797, Std Dev: 0.0327"
