model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
10_1.0_1_1,"Mean: 0.7291, Std Dev: 0.0715","Mean: 0.4095, Std Dev: 0.1521","Mean: 0.2127, Std Dev: 0.1027","Mean: 0.79, Std Dev: 0.0434","Mean: 0.5981, Std Dev: 0.0869","Mean: 0.4613, Std Dev: 0.11","Mean: 0.8281, Std Dev: 0.0484","Mean: 0.7003, Std Dev: 0.0802","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_2,"Mean: 0.7259, Std Dev: 0.0755","Mean: 0.4109, Std Dev: 0.152","Mean: 0.2136, Std Dev: 0.103","Mean: 0.7906, Std Dev: 0.0428","Mean: 0.5976, Std Dev: 0.088","Mean: 0.4609, Std Dev: 0.1104","Mean: 0.8283, Std Dev: 0.0481","Mean: 0.7006, Std Dev: 0.0797","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_3,"Mean: 0.7224, Std Dev: 0.0789","Mean: 0.4065, Std Dev: 0.1482","Mean: 0.2117, Std Dev: 0.1018","Mean: 0.7888, Std Dev: 0.0435","Mean: 0.5941, Std Dev: 0.0908","Mean: 0.4613, Std Dev: 0.11","Mean: 0.828, Std Dev: 0.0486","Mean: 0.7004, Std Dev: 0.08","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_1,"Mean: 0.7205, Std Dev: 0.079","Mean: 0.4055, Std Dev: 0.1505","Mean: 0.2119, Std Dev: 0.1024","Mean: 0.7895, Std Dev: 0.0436","Mean: 0.5944, Std Dev: 0.09","Mean: 0.4612, Std Dev: 0.1101","Mean: 0.8281, Std Dev: 0.0484","Mean: 0.7002, Std Dev: 0.0805","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_2,"Mean: 0.7207, Std Dev: 0.0774","Mean: 0.4089, Std Dev: 0.1488","Mean: 0.2124, Std Dev: 0.102","Mean: 0.7888, Std Dev: 0.0417","Mean: 0.5958, Std Dev: 0.0885","Mean: 0.4613, Std Dev: 0.11","Mean: 0.8279, Std Dev: 0.0487","Mean: 0.7001, Std Dev: 0.0807","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_3,"Mean: 0.7268, Std Dev: 0.075","Mean: 0.4099, Std Dev: 0.1509","Mean: 0.2141, Std Dev: 0.1041","Mean: 0.7903, Std Dev: 0.0407","Mean: 0.5957, Std Dev: 0.0889","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8282, Std Dev: 0.0482","Mean: 0.7009, Std Dev: 0.0791","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_1,"Mean: 0.7241, Std Dev: 0.0757","Mean: 0.4123, Std Dev: 0.1505","Mean: 0.2132, Std Dev: 0.1028","Mean: 0.7916, Std Dev: 0.0394","Mean: 0.5979, Std Dev: 0.0868","Mean: 0.4612, Std Dev: 0.1101","Mean: 0.8281, Std Dev: 0.0484","Mean: 0.7005, Std Dev: 0.08","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_2,"Mean: 0.7196, Std Dev: 0.0828","Mean: 0.4051, Std Dev: 0.152","Mean: 0.2119, Std Dev: 0.1022","Mean: 0.7902, Std Dev: 0.0432","Mean: 0.5949, Std Dev: 0.0897","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8284, Std Dev: 0.0479","Mean: 0.7006, Std Dev: 0.0798","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_3,"Mean: 0.7283, Std Dev: 0.0739","Mean: 0.415, Std Dev: 0.1525","Mean: 0.2132, Std Dev: 0.1038","Mean: 0.7916, Std Dev: 0.0406","Mean: 0.5972, Std Dev: 0.0883","Mean: 0.4615, Std Dev: 0.1098","Mean: 0.8283, Std Dev: 0.0481","Mean: 0.701, Std Dev: 0.0789","Mean: 0.5983, Std Dev: 0.0841"
