model,a1,a2,a3
25_1.0_1_1,"Mean: 0.1453, Std Dev: 0.0602","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_1_2,"Mean: 0.1435, Std Dev: 0.0591","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_1_3,"Mean: 0.1452, Std Dev: 0.0593","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_1,"Mean: 0.141, Std Dev: 0.0537","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_2,"Mean: 0.1434, Std Dev: 0.0567","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_3,"Mean: 0.1407, Std Dev: 0.0562","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_1,"Mean: 0.1472, Std Dev: 0.0607","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_2,"Mean: 0.1404, Std Dev: 0.0548","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_3,"Mean: 0.1483, Std Dev: 0.0664","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
