model,a1,a2,a3
50_1.0_1_1,"Mean: 0.0733, Std Dev: 0.0362","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.0939, Std Dev: 0.0675","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.0918, Std Dev: 0.0642","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.0751, Std Dev: 0.0401","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.0752, Std Dev: 0.0411","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.081, Std Dev: 0.0497","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.0807, Std Dev: 0.0434","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.0749, Std Dev: 0.0391","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.0751, Std Dev: 0.0394","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
