model,a1,a2,a3
25_1.0_1_1,"Mean: 0.3256, Std Dev: 0.1087","Mean: 0.176, Std Dev: 0.0467","Mean: 0.1214, Std Dev: 0.0335"
25_1.0_1_2,"Mean: 0.3367, Std Dev: 0.1182","Mean: 0.1784, Std Dev: 0.0484","Mean: 0.1214, Std Dev: 0.0334"
25_1.0_1_3,"Mean: 0.3449, Std Dev: 0.1228","Mean: 0.1799, Std Dev: 0.0496","Mean: 0.1215, Std Dev: 0.0336"
25_1.0_2_1,"Mean: 0.319, Std Dev: 0.105","Mean: 0.177, Std Dev: 0.0476","Mean: 0.1214, Std Dev: 0.0335"
25_1.0_2_2,"Mean: 0.3289, Std Dev: 0.1111","Mean: 0.1775, Std Dev: 0.0458","Mean: 0.1213, Std Dev: 0.0334"
25_1.0_2_3,"Mean: 0.3221, Std Dev: 0.1089","Mean: 0.174, Std Dev: 0.0429","Mean: 0.1214, Std Dev: 0.0334"
25_1.0_3_1,"Mean: 0.3242, Std Dev: 0.108","Mean: 0.1775, Std Dev: 0.0493","Mean: 0.1214, Std Dev: 0.0336"
25_1.0_3_2,"Mean: 0.3285, Std Dev: 0.1156","Mean: 0.1775, Std Dev: 0.0481","Mean: 0.1214, Std Dev: 0.0336"
25_1.0_3_3,"Mean: 0.3312, Std Dev: 0.1145","Mean: 0.1794, Std Dev: 0.0493","Mean: 0.1213, Std Dev: 0.0335"
