model,a1,a2,a3
50_1.0_1_1,"Mean: 0.1917, Std Dev: 0.0942","Mean: 0.0886, Std Dev: 0.0251","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_1_2,"Mean: 0.2572, Std Dev: 0.1278","Mean: 0.1041, Std Dev: 0.0406","Mean: 0.0603, Std Dev: 0.017"
50_1.0_1_3,"Mean: 0.2612, Std Dev: 0.1353","Mean: 0.1034, Std Dev: 0.0392","Mean: 0.0602, Std Dev: 0.0168"
50_1.0_2_1,"Mean: 0.2066, Std Dev: 0.1039","Mean: 0.0941, Std Dev: 0.0312","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_2_2,"Mean: 0.2145, Std Dev: 0.1143","Mean: 0.0935, Std Dev: 0.0329","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_2_3,"Mean: 0.2359, Std Dev: 0.1228","Mean: 0.0977, Std Dev: 0.0343","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_3_1,"Mean: 0.2028, Std Dev: 0.096","Mean: 0.0923, Std Dev: 0.0298","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_3_2,"Mean: 0.2035, Std Dev: 0.105","Mean: 0.0925, Std Dev: 0.0314","Mean: 0.0598, Std Dev: 0.0165"
50_1.0_3_3,"Mean: 0.2131, Std Dev: 0.1131","Mean: 0.0938, Std Dev: 0.032","Mean: 0.0599, Std Dev: 0.0166"
