model,a1,a2,a3
10_1.0_1_1,"Mean: 0.4725, Std Dev: 0.1129","Mean: 0.3034, Std Dev: 0.0824","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_1_2,"Mean: 0.4855, Std Dev: 0.1201","Mean: 0.3041, Std Dev: 0.0843","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_1_3,"Mean: 0.4965, Std Dev: 0.1213","Mean: 0.3056, Std Dev: 0.0836","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_1,"Mean: 0.4685, Std Dev: 0.111","Mean: 0.3028, Std Dev: 0.0826","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_2,"Mean: 0.4714, Std Dev: 0.1144","Mean: 0.3029, Std Dev: 0.0824","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_3,"Mean: 0.4684, Std Dev: 0.112","Mean: 0.3025, Std Dev: 0.0825","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_1,"Mean: 0.4748, Std Dev: 0.1119","Mean: 0.3038, Std Dev: 0.0834","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_2,"Mean: 0.4634, Std Dev: 0.1074","Mean: 0.3027, Std Dev: 0.0826","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_3,"Mean: 0.4651, Std Dev: 0.1106","Mean: 0.3031, Std Dev: 0.0829","Mean: 0.2011, Std Dev: 0.0816"
