model,a1,a2,a3
25_1.0_1_1,"Mean: 0.2697, Std Dev: 0.1158","Mean: 0.1235, Std Dev: 0.0365","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_2,"Mean: 0.269, Std Dev: 0.1225","Mean: 0.1239, Std Dev: 0.0381","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_3,"Mean: 0.2609, Std Dev: 0.1084","Mean: 0.1226, Std Dev: 0.0365","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_1,"Mean: 0.2643, Std Dev: 0.1116","Mean: 0.1239, Std Dev: 0.037","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_2,"Mean: 0.275, Std Dev: 0.1221","Mean: 0.1238, Std Dev: 0.038","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_3,"Mean: 0.2592, Std Dev: 0.1088","Mean: 0.1233, Std Dev: 0.0362","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_1,"Mean: 0.2565, Std Dev: 0.106","Mean: 0.1234, Std Dev: 0.037","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_2,"Mean: 0.2525, Std Dev: 0.1049","Mean: 0.1232, Std Dev: 0.0376","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_3,"Mean: 0.2496, Std Dev: 0.104","Mean: 0.1233, Std Dev: 0.0358","Mean: 0.0797, Std Dev: 0.0327"
