model,a1,a2,a3
50_1.0_1_1,"Mean: 0.2513, Std Dev: 0.1292","Mean: 0.1005, Std Dev: 0.0387","Mean: 0.06, Std Dev: 0.0165"
50_1.0_1_2,"Mean: 0.2201, Std Dev: 0.1119","Mean: 0.0944, Std Dev: 0.0315","Mean: 0.0598, Std Dev: 0.0165"
50_1.0_1_3,"Mean: 0.2262, Std Dev: 0.1167","Mean: 0.0951, Std Dev: 0.0315","Mean: 0.0599, Std Dev: 0.0165"
50_1.0_2_1,"Mean: 0.2311, Std Dev: 0.1191","Mean: 0.1001, Std Dev: 0.0408","Mean: 0.0601, Std Dev: 0.0172"
50_1.0_2_2,"Mean: 0.2525, Std Dev: 0.1374","Mean: 0.0989, Std Dev: 0.0368","Mean: 0.06, Std Dev: 0.0166"
50_1.0_2_3,"Mean: 0.2642, Std Dev: 0.1454","Mean: 0.1008, Std Dev: 0.0387","Mean: 0.06, Std Dev: 0.0166"
50_1.0_3_1,"Mean: 0.2707, Std Dev: 0.1415","Mean: 0.1048, Std Dev: 0.0427","Mean: 0.0603, Std Dev: 0.0176"
50_1.0_3_2,"Mean: 0.2028, Std Dev: 0.1022","Mean: 0.0911, Std Dev: 0.0293","Mean: 0.0598, Std Dev: 0.0165"
50_1.0_3_3,"Mean: 0.2069, Std Dev: 0.1019","Mean: 0.0929, Std Dev: 0.0298","Mean: 0.0599, Std Dev: 0.0167"
