model,a1,a2,a3
50_1.0_1_1,"Mean: 0.0865, Std Dev: 0.0628","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.0776, Std Dev: 0.0418","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.0752, Std Dev: 0.0406","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.0919, Std Dev: 0.0654","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.0912, Std Dev: 0.061","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.0839, Std Dev: 0.0552","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.0945, Std Dev: 0.0708","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.0922, Std Dev: 0.0658","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.0879, Std Dev: 0.0606","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
