model,a1,a2,a3
50_1.0_1_1,"Mean: 0.2331, Std Dev: 0.1216","Mean: 0.0959, Std Dev: 0.0341","Mean: 0.06, Std Dev: 0.0168"
50_1.0_1_2,"Mean: 0.2115, Std Dev: 0.1049","Mean: 0.092, Std Dev: 0.0294","Mean: 0.0598, Std Dev: 0.0166"
50_1.0_1_3,"Mean: 0.2177, Std Dev: 0.1144","Mean: 0.0929, Std Dev: 0.0308","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_2_1,"Mean: 0.2644, Std Dev: 0.1345","Mean: 0.1038, Std Dev: 0.0426","Mean: 0.0603, Std Dev: 0.0172"
50_1.0_2_2,"Mean: 0.2291, Std Dev: 0.109","Mean: 0.0982, Std Dev: 0.0346","Mean: 0.0601, Std Dev: 0.0168"
50_1.0_2_3,"Mean: 0.2255, Std Dev: 0.1131","Mean: 0.0965, Std Dev: 0.0335","Mean: 0.06, Std Dev: 0.0166"
50_1.0_3_1,"Mean: 0.2609, Std Dev: 0.1386","Mean: 0.105, Std Dev: 0.0454","Mean: 0.0602, Std Dev: 0.017"
50_1.0_3_2,"Mean: 0.2729, Std Dev: 0.1417","Mean: 0.1056, Std Dev: 0.0438","Mean: 0.0603, Std Dev: 0.017"
50_1.0_3_3,"Mean: 0.2456, Std Dev: 0.1275","Mean: 0.1003, Std Dev: 0.0391","Mean: 0.0601, Std Dev: 0.0168"
