model,a1,a2,a3
25_1.0_1_1,"Mean: 0.3494, Std Dev: 0.1201","Mean: 0.1812, Std Dev: 0.0507","Mean: 0.1215, Std Dev: 0.0336"
25_1.0_1_2,"Mean: 0.3592, Std Dev: 0.1289","Mean: 0.1827, Std Dev: 0.0541","Mean: 0.1214, Std Dev: 0.0335"
25_1.0_1_3,"Mean: 0.368, Std Dev: 0.1286","Mean: 0.1853, Std Dev: 0.0546","Mean: 0.1214, Std Dev: 0.0334"
25_1.0_2_1,"Mean: 0.3819, Std Dev: 0.1355","Mean: 0.1906, Std Dev: 0.0587","Mean: 0.1218, Std Dev: 0.0335"
25_1.0_2_2,"Mean: 0.3618, Std Dev: 0.1249","Mean: 0.184, Std Dev: 0.0517","Mean: 0.1216, Std Dev: 0.0334"
25_1.0_2_3,"Mean: 0.3716, Std Dev: 0.133","Mean: 0.1881, Std Dev: 0.0556","Mean: 0.1216, Std Dev: 0.0336"
25_1.0_3_1,"Mean: 0.3883, Std Dev: 0.1371","Mean: 0.194, Std Dev: 0.0586","Mean: 0.1219, Std Dev: 0.0337"
25_1.0_3_2,"Mean: 0.3699, Std Dev: 0.132","Mean: 0.1842, Std Dev: 0.0517","Mean: 0.1214, Std Dev: 0.0334"
25_1.0_3_3,"Mean: 0.3585, Std Dev: 0.1248","Mean: 0.185, Std Dev: 0.0533","Mean: 0.1216, Std Dev: 0.0337"
