model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
50_1.0_1_1,"Mean: 0.8808, Std Dev: 0.0692","Mean: 0.507, Std Dev: 0.32","Mean: 0.1406, Std Dev: 0.207","Mean: 0.909, Std Dev: 0.0144","Mean: 0.7969, Std Dev: 0.0593","Mean: 0.6171, Std Dev: 0.1621","Mean: 0.9185, Std Dev: 0.0115","Mean: 0.8277, Std Dev: 0.0265","Mean: 0.7181, Std Dev: 0.0631"
50_1.0_1_2,"Mean: 0.8757, Std Dev: 0.0692","Mean: 0.5066, Std Dev: 0.3088","Mean: 0.1354, Std Dev: 0.1929","Mean: 0.9068, Std Dev: 0.0155","Mean: 0.7832, Std Dev: 0.0641","Mean: 0.5737, Std Dev: 0.1718","Mean: 0.9156, Std Dev: 0.0145","Mean: 0.8185, Std Dev: 0.0352","Mean: 0.697, Std Dev: 0.0721"
50_1.0_1_3,"Mean: 0.8828, Std Dev: 0.0636","Mean: 0.5053, Std Dev: 0.3208","Mean: 0.1448, Std Dev: 0.2064","Mean: 0.9097, Std Dev: 0.0137","Mean: 0.7943, Std Dev: 0.0657","Mean: 0.6031, Std Dev: 0.1704","Mean: 0.919, Std Dev: 0.012","Mean: 0.8282, Std Dev: 0.0337","Mean: 0.7191, Std Dev: 0.0663"
50_1.0_2_1,"Mean: 0.8835, Std Dev: 0.0573","Mean: 0.5243, Std Dev: 0.3115","Mean: 0.1601, Std Dev: 0.2249","Mean: 0.9085, Std Dev: 0.0148","Mean: 0.7916, Std Dev: 0.069","Mean: 0.6075, Std Dev: 0.164","Mean: 0.9177, Std Dev: 0.0132","Mean: 0.8248, Std Dev: 0.0291","Mean: 0.7125, Std Dev: 0.0705"
50_1.0_2_2,"Mean: 0.8806, Std Dev: 0.074","Mean: 0.5249, Std Dev: 0.3177","Mean: 0.1595, Std Dev: 0.2188","Mean: 0.9084, Std Dev: 0.0152","Mean: 0.7939, Std Dev: 0.0657","Mean: 0.6198, Std Dev: 0.1602","Mean: 0.9186, Std Dev: 0.0112","Mean: 0.8276, Std Dev: 0.0272","Mean: 0.7222, Std Dev: 0.0565"
50_1.0_2_3,"Mean: 0.8808, Std Dev: 0.0691","Mean: 0.5086, Std Dev: 0.316","Mean: 0.141, Std Dev: 0.2016","Mean: 0.9096, Std Dev: 0.0145","Mean: 0.7917, Std Dev: 0.0633","Mean: 0.5944, Std Dev: 0.1675","Mean: 0.9178, Std Dev: 0.0126","Mean: 0.8249, Std Dev: 0.0288","Mean: 0.7102, Std Dev: 0.0667"
50_1.0_3_1,"Mean: 0.8818, Std Dev: 0.0634","Mean: 0.5307, Std Dev: 0.3092","Mean: 0.1538, Std Dev: 0.2142","Mean: 0.9072, Std Dev: 0.0162","Mean: 0.7902, Std Dev: 0.0705","Mean: 0.6039, Std Dev: 0.1634","Mean: 0.9173, Std Dev: 0.0124","Mean: 0.8235, Std Dev: 0.0296","Mean: 0.7143, Std Dev: 0.0621"
50_1.0_3_2,"Mean: 0.8792, Std Dev: 0.0732","Mean: 0.5254, Std Dev: 0.3124","Mean: 0.1627, Std Dev: 0.2231","Mean: 0.9074, Std Dev: 0.015","Mean: 0.7914, Std Dev: 0.0621","Mean: 0.6082, Std Dev: 0.1571","Mean: 0.9179, Std Dev: 0.0122","Mean: 0.8246, Std Dev: 0.0289","Mean: 0.7141, Std Dev: 0.0683"
50_1.0_3_3,"Mean: 0.8828, Std Dev: 0.0694","Mean: 0.5349, Std Dev: 0.3164","Mean: 0.1641, Std Dev: 0.2237","Mean: 0.9102, Std Dev: 0.0135","Mean: 0.8026, Std Dev: 0.0486","Mean: 0.6198, Std Dev: 0.1628","Mean: 0.9188, Std Dev: 0.0116","Mean: 0.8308, Std Dev: 0.0253","Mean: 0.7266, Std Dev: 0.0599"
