model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
25_1.0_1_1,"Mean: 0.8127, Std Dev: 0.0867","Mean: 0.4221, Std Dev: 0.2397","Mean: 0.1411, Std Dev: 0.1391","Mean: 0.8608, Std Dev: 0.0265","Mean: 0.6872, Std Dev: 0.0965","Mean: 0.4846, Std Dev: 0.1425","Mean: 0.8772, Std Dev: 0.0231","Mean: 0.7491, Std Dev: 0.0515","Mean: 0.6127, Std Dev: 0.0871"
25_1.0_1_2,"Mean: 0.808, Std Dev: 0.0901","Mean: 0.4089, Std Dev: 0.2364","Mean: 0.1378, Std Dev: 0.1374","Mean: 0.8598, Std Dev: 0.0285","Mean: 0.6854, Std Dev: 0.0921","Mean: 0.4736, Std Dev: 0.1445","Mean: 0.8763, Std Dev: 0.023","Mean: 0.7433, Std Dev: 0.0548","Mean: 0.6035, Std Dev: 0.0898"
25_1.0_1_3,"Mean: 0.8069, Std Dev: 0.0852","Mean: 0.4044, Std Dev: 0.2354","Mean: 0.1402, Std Dev: 0.1389","Mean: 0.8587, Std Dev: 0.0284","Mean: 0.6792, Std Dev: 0.0976","Mean: 0.4706, Std Dev: 0.1465","Mean: 0.8757, Std Dev: 0.0234","Mean: 0.745, Std Dev: 0.0501","Mean: 0.6045, Std Dev: 0.0872"
25_1.0_2_1,"Mean: 0.809, Std Dev: 0.0771","Mean: 0.422, Std Dev: 0.2331","Mean: 0.1428, Std Dev: 0.1381","Mean: 0.8572, Std Dev: 0.0303","Mean: 0.6778, Std Dev: 0.0947","Mean: 0.4714, Std Dev: 0.1454","Mean: 0.875, Std Dev: 0.0257","Mean: 0.7403, Std Dev: 0.0586","Mean: 0.5999, Std Dev: 0.092"
25_1.0_2_2,"Mean: 0.8108, Std Dev: 0.085","Mean: 0.4313, Std Dev: 0.2386","Mean: 0.1461, Std Dev: 0.1435","Mean: 0.8586, Std Dev: 0.0271","Mean: 0.6902, Std Dev: 0.0844","Mean: 0.4824, Std Dev: 0.1408","Mean: 0.875, Std Dev: 0.0244","Mean: 0.7426, Std Dev: 0.0578","Mean: 0.6066, Std Dev: 0.0874"
25_1.0_2_3,"Mean: 0.8106, Std Dev: 0.0743","Mean: 0.434, Std Dev: 0.2326","Mean: 0.146, Std Dev: 0.141","Mean: 0.8579, Std Dev: 0.0286","Mean: 0.6818, Std Dev: 0.0871","Mean: 0.4706, Std Dev: 0.1431","Mean: 0.8744, Std Dev: 0.026","Mean: 0.7386, Std Dev: 0.0583","Mean: 0.5958, Std Dev: 0.092"
25_1.0_3_1,"Mean: 0.8116, Std Dev: 0.0807","Mean: 0.4335, Std Dev: 0.2383","Mean: 0.1476, Std Dev: 0.1443","Mean: 0.8587, Std Dev: 0.0289","Mean: 0.6895, Std Dev: 0.0898","Mean: 0.4891, Std Dev: 0.1453","Mean: 0.876, Std Dev: 0.0242","Mean: 0.7439, Std Dev: 0.056","Mean: 0.608, Std Dev: 0.0901"
25_1.0_3_2,"Mean: 0.8059, Std Dev: 0.0839","Mean: 0.4084, Std Dev: 0.2325","Mean: 0.1386, Std Dev: 0.1307","Mean: 0.8552, Std Dev: 0.0303","Mean: 0.6751, Std Dev: 0.0929","Mean: 0.4651, Std Dev: 0.1448","Mean: 0.8744, Std Dev: 0.0265","Mean: 0.7354, Std Dev: 0.0645","Mean: 0.5945, Std Dev: 0.096"
25_1.0_3_3,"Mean: 0.8079, Std Dev: 0.0942","Mean: 0.4294, Std Dev: 0.2342","Mean: 0.1437, Std Dev: 0.14","Mean: 0.8587, Std Dev: 0.0271","Mean: 0.6799, Std Dev: 0.0918","Mean: 0.4714, Std Dev: 0.1421","Mean: 0.8741, Std Dev: 0.026","Mean: 0.7367, Std Dev: 0.0593","Mean: 0.5955, Std Dev: 0.0942"
