model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
10_1.0_1_1,"Mean: 0.7208, Std Dev: 0.0812","Mean: 0.3981, Std Dev: 0.1515","Mean: 0.2106, Std Dev: 0.101","Mean: 0.7915, Std Dev: 0.0415","Mean: 0.5943, Std Dev: 0.0908","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8283, Std Dev: 0.0481","Mean: 0.7, Std Dev: 0.0809","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_2,"Mean: 0.7293, Std Dev: 0.0751","Mean: 0.4136, Std Dev: 0.1533","Mean: 0.214, Std Dev: 0.1036","Mean: 0.7926, Std Dev: 0.0406","Mean: 0.5984, Std Dev: 0.087","Mean: 0.4616, Std Dev: 0.1097","Mean: 0.8291, Std Dev: 0.0467","Mean: 0.7013, Std Dev: 0.0783","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_3,"Mean: 0.7305, Std Dev: 0.0726","Mean: 0.4162, Std Dev: 0.1535","Mean: 0.2155, Std Dev: 0.1056","Mean: 0.7925, Std Dev: 0.0379","Mean: 0.5985, Std Dev: 0.0877","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.829, Std Dev: 0.0469","Mean: 0.7009, Std Dev: 0.079","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_1,"Mean: 0.7212, Std Dev: 0.0817","Mean: 0.3997, Std Dev: 0.1523","Mean: 0.2113, Std Dev: 0.1018","Mean: 0.7879, Std Dev: 0.0459","Mean: 0.5939, Std Dev: 0.0913","Mean: 0.4613, Std Dev: 0.11","Mean: 0.8276, Std Dev: 0.0492","Mean: 0.7004, Std Dev: 0.08","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_2,"Mean: 0.7264, Std Dev: 0.0794","Mean: 0.4095, Std Dev: 0.154","Mean: 0.2152, Std Dev: 0.1048","Mean: 0.7913, Std Dev: 0.0419","Mean: 0.5972, Std Dev: 0.0882","Mean: 0.4613, Std Dev: 0.11","Mean: 0.8285, Std Dev: 0.0477","Mean: 0.7011, Std Dev: 0.0787","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_3,"Mean: 0.7257, Std Dev: 0.0808","Mean: 0.4052, Std Dev: 0.1541","Mean: 0.2127, Std Dev: 0.1022","Mean: 0.7913, Std Dev: 0.0399","Mean: 0.5966, Std Dev: 0.0892","Mean: 0.4612, Std Dev: 0.1101","Mean: 0.8287, Std Dev: 0.0474","Mean: 0.7007, Std Dev: 0.0795","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_1,"Mean: 0.719, Std Dev: 0.0813","Mean: 0.3976, Std Dev: 0.1529","Mean: 0.2116, Std Dev: 0.1022","Mean: 0.7893, Std Dev: 0.044","Mean: 0.5942, Std Dev: 0.0914","Mean: 0.4613, Std Dev: 0.11","Mean: 0.8276, Std Dev: 0.0492","Mean: 0.7006, Std Dev: 0.0798","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_2,"Mean: 0.7225, Std Dev: 0.0773","Mean: 0.4027, Std Dev: 0.1525","Mean: 0.2118, Std Dev: 0.102","Mean: 0.7881, Std Dev: 0.0462","Mean: 0.5931, Std Dev: 0.0924","Mean: 0.4612, Std Dev: 0.1101","Mean: 0.8278, Std Dev: 0.0489","Mean: 0.7, Std Dev: 0.0808","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_3,"Mean: 0.7245, Std Dev: 0.0774","Mean: 0.4081, Std Dev: 0.153","Mean: 0.2135, Std Dev: 0.1035","Mean: 0.7895, Std Dev: 0.0443","Mean: 0.5945, Std Dev: 0.0902","Mean: 0.4609, Std Dev: 0.1104","Mean: 0.8289, Std Dev: 0.0471","Mean: 0.7005, Std Dev: 0.0799","Mean: 0.5983, Std Dev: 0.0841"
