model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
10_1.0_1_1,"Mean: 0.7241, Std Dev: 0.0791","Mean: 0.4117, Std Dev: 0.1512","Mean: 0.2125, Std Dev: 0.103","Mean: 0.792, Std Dev: 0.0384","Mean: 0.5984, Std Dev: 0.087","Mean: 0.4612, Std Dev: 0.1101","Mean: 0.8285, Std Dev: 0.0477","Mean: 0.7009, Std Dev: 0.0792","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_2,"Mean: 0.7242, Std Dev: 0.0768","Mean: 0.407, Std Dev: 0.1509","Mean: 0.2145, Std Dev: 0.1045","Mean: 0.7912, Std Dev: 0.0422","Mean: 0.5971, Std Dev: 0.0884","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8279, Std Dev: 0.0487","Mean: 0.7007, Std Dev: 0.0793","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_3,"Mean: 0.7243, Std Dev: 0.0784","Mean: 0.4054, Std Dev: 0.1521","Mean: 0.2115, Std Dev: 0.1022","Mean: 0.7901, Std Dev: 0.0442","Mean: 0.5953, Std Dev: 0.0895","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.8278, Std Dev: 0.0489","Mean: 0.7004, Std Dev: 0.08","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_1,"Mean: 0.7272, Std Dev: 0.0749","Mean: 0.4086, Std Dev: 0.1521","Mean: 0.213, Std Dev: 0.1031","Mean: 0.7894, Std Dev: 0.0446","Mean: 0.5953, Std Dev: 0.0901","Mean: 0.4609, Std Dev: 0.1104","Mean: 0.8279, Std Dev: 0.0487","Mean: 0.7007, Std Dev: 0.0795","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_2,"Mean: 0.7259, Std Dev: 0.077","Mean: 0.4096, Std Dev: 0.1511","Mean: 0.2144, Std Dev: 0.1046","Mean: 0.7901, Std Dev: 0.0435","Mean: 0.5965, Std Dev: 0.0885","Mean: 0.4613, Std Dev: 0.11","Mean: 0.8285, Std Dev: 0.0477","Mean: 0.7007, Std Dev: 0.0796","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_3,"Mean: 0.7264, Std Dev: 0.0779","Mean: 0.4097, Std Dev: 0.1515","Mean: 0.2132, Std Dev: 0.1036","Mean: 0.7924, Std Dev: 0.0383","Mean: 0.5978, Std Dev: 0.0873","Mean: 0.4615, Std Dev: 0.1098","Mean: 0.8286, Std Dev: 0.0476","Mean: 0.7011, Std Dev: 0.0787","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_1,"Mean: 0.7262, Std Dev: 0.0775","Mean: 0.4127, Std Dev: 0.1533","Mean: 0.213, Std Dev: 0.1034","Mean: 0.7905, Std Dev: 0.0429","Mean: 0.5972, Std Dev: 0.0894","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.8281, Std Dev: 0.0484","Mean: 0.7008, Std Dev: 0.0794","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_2,"Mean: 0.7237, Std Dev: 0.0763","Mean: 0.4114, Std Dev: 0.1496","Mean: 0.2137, Std Dev: 0.1036","Mean: 0.79, Std Dev: 0.0408","Mean: 0.596, Std Dev: 0.0883","Mean: 0.4613, Std Dev: 0.11","Mean: 0.8282, Std Dev: 0.0482","Mean: 0.7007, Std Dev: 0.0796","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_3,"Mean: 0.7254, Std Dev: 0.0767","Mean: 0.4088, Std Dev: 0.1533","Mean: 0.2148, Std Dev: 0.1041","Mean: 0.7906, Std Dev: 0.0428","Mean: 0.5979, Std Dev: 0.0869","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.8279, Std Dev: 0.0487","Mean: 0.7009, Std Dev: 0.079","Mean: 0.5983, Std Dev: 0.0841"
