model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
25_1.0_1_1,"Mean: 0.8032, Std Dev: 0.0824","Mean: 0.406, Std Dev: 0.2276","Mean: 0.1369, Std Dev: 0.1306","Mean: 0.8537, Std Dev: 0.0326","Mean: 0.6667, Std Dev: 0.1054","Mean: 0.4543, Std Dev: 0.1482","Mean: 0.8738, Std Dev: 0.025","Mean: 0.7368, Std Dev: 0.0592","Mean: 0.5933, Std Dev: 0.0921"
25_1.0_1_2,"Mean: 0.8103, Std Dev: 0.0831","Mean: 0.4258, Std Dev: 0.239","Mean: 0.143, Std Dev: 0.142","Mean: 0.8602, Std Dev: 0.0266","Mean: 0.6873, Std Dev: 0.0946","Mean: 0.4813, Std Dev: 0.1478","Mean: 0.8767, Std Dev: 0.022","Mean: 0.7467, Std Dev: 0.0496","Mean: 0.6096, Std Dev: 0.085"
25_1.0_1_3,"Mean: 0.8116, Std Dev: 0.0747","Mean: 0.4214, Std Dev: 0.2344","Mean: 0.1445, Std Dev: 0.1402","Mean: 0.859, Std Dev: 0.0283","Mean: 0.6825, Std Dev: 0.0995","Mean: 0.476, Std Dev: 0.1467","Mean: 0.8762, Std Dev: 0.0214","Mean: 0.7458, Std Dev: 0.0524","Mean: 0.6065, Std Dev: 0.0875"
25_1.0_2_1,"Mean: 0.8167, Std Dev: 0.0699","Mean: 0.4425, Std Dev: 0.2347","Mean: 0.1494, Std Dev: 0.145","Mean: 0.86, Std Dev: 0.0275","Mean: 0.6898, Std Dev: 0.0884","Mean: 0.4807, Std Dev: 0.1414","Mean: 0.8765, Std Dev: 0.022","Mean: 0.747, Std Dev: 0.0525","Mean: 0.6083, Std Dev: 0.0887"
25_1.0_2_2,"Mean: 0.8126, Std Dev: 0.0675","Mean: 0.4216, Std Dev: 0.2304","Mean: 0.1423, Std Dev: 0.1372","Mean: 0.8582, Std Dev: 0.0285","Mean: 0.6788, Std Dev: 0.0983","Mean: 0.4669, Std Dev: 0.1451","Mean: 0.8753, Std Dev: 0.0243","Mean: 0.7432, Std Dev: 0.0535","Mean: 0.6032, Std Dev: 0.0923"
25_1.0_2_3,"Mean: 0.8147, Std Dev: 0.0648","Mean: 0.443, Std Dev: 0.2326","Mean: 0.1513, Std Dev: 0.1482","Mean: 0.8583, Std Dev: 0.0311","Mean: 0.6843, Std Dev: 0.0987","Mean: 0.4858, Std Dev: 0.1426","Mean: 0.8761, Std Dev: 0.0226","Mean: 0.7451, Std Dev: 0.0516","Mean: 0.61, Std Dev: 0.083"
25_1.0_3_1,"Mean: 0.8178, Std Dev: 0.0603","Mean: 0.4555, Std Dev: 0.2304","Mean: 0.1557, Std Dev: 0.1513","Mean: 0.8588, Std Dev: 0.0292","Mean: 0.6904, Std Dev: 0.0847","Mean: 0.4854, Std Dev: 0.1388","Mean: 0.876, Std Dev: 0.0234","Mean: 0.744, Std Dev: 0.0542","Mean: 0.6048, Std Dev: 0.0889"
25_1.0_3_2,"Mean: 0.8121, Std Dev: 0.074","Mean: 0.4405, Std Dev: 0.2312","Mean: 0.1487, Std Dev: 0.1441","Mean: 0.8597, Std Dev: 0.0277","Mean: 0.6901, Std Dev: 0.0875","Mean: 0.484, Std Dev: 0.142","Mean: 0.8769, Std Dev: 0.0218","Mean: 0.7464, Std Dev: 0.0532","Mean: 0.6054, Std Dev: 0.0896"
25_1.0_3_3,"Mean: 0.8102, Std Dev: 0.077","Mean: 0.4202, Std Dev: 0.2376","Mean: 0.1424, Std Dev: 0.1375","Mean: 0.8586, Std Dev: 0.0286","Mean: 0.6864, Std Dev: 0.0911","Mean: 0.4758, Std Dev: 0.1448","Mean: 0.8764, Std Dev: 0.0231","Mean: 0.7436, Std Dev: 0.0552","Mean: 0.604, Std Dev: 0.0893"
