model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
50_1.0_1_1,"Mean: 0.8852, Std Dev: 0.0628","Mean: 0.5438, Std Dev: 0.3117","Mean: 0.1588, Std Dev: 0.2213","Mean: 0.911, Std Dev: 0.0127","Mean: 0.8023, Std Dev: 0.0613","Mean: 0.6259, Std Dev: 0.1648","Mean: 0.9198, Std Dev: 0.0112","Mean: 0.833, Std Dev: 0.025","Mean: 0.7301, Std Dev: 0.0649"
50_1.0_1_2,"Mean: 0.8851, Std Dev: 0.0574","Mean: 0.5347, Std Dev: 0.3125","Mean: 0.1585, Std Dev: 0.2205","Mean: 0.91, Std Dev: 0.0137","Mean: 0.7964, Std Dev: 0.0661","Mean: 0.6156, Std Dev: 0.1641","Mean: 0.919, Std Dev: 0.0118","Mean: 0.8285, Std Dev: 0.0293","Mean: 0.7196, Std Dev: 0.0657"
50_1.0_1_3,"Mean: 0.8821, Std Dev: 0.0679","Mean: 0.5535, Std Dev: 0.3001","Mean: 0.1633, Std Dev: 0.2221","Mean: 0.9092, Std Dev: 0.0144","Mean: 0.7961, Std Dev: 0.0609","Mean: 0.6216, Std Dev: 0.1533","Mean: 0.9179, Std Dev: 0.0124","Mean: 0.8265, Std Dev: 0.0283","Mean: 0.7182, Std Dev: 0.0646"
50_1.0_2_1,"Mean: 0.8857, Std Dev: 0.0429","Mean: 0.5616, Std Dev: 0.3045","Mean: 0.1804, Std Dev: 0.2335","Mean: 0.9092, Std Dev: 0.0141","Mean: 0.7977, Std Dev: 0.0564","Mean: 0.6237, Std Dev: 0.1543","Mean: 0.9191, Std Dev: 0.0114","Mean: 0.8283, Std Dev: 0.0269","Mean: 0.7229, Std Dev: 0.0606"
50_1.0_2_2,"Mean: 0.887, Std Dev: 0.0567","Mean: 0.5578, Std Dev: 0.3113","Mean: 0.166, Std Dev: 0.2307","Mean: 0.9112, Std Dev: 0.0125","Mean: 0.8055, Std Dev: 0.04","Mean: 0.6447, Std Dev: 0.1453","Mean: 0.9198, Std Dev: 0.0114","Mean: 0.8323, Std Dev: 0.0258","Mean: 0.7315, Std Dev: 0.0577"
50_1.0_2_3,"Mean: 0.8851, Std Dev: 0.0571","Mean: 0.5488, Std Dev: 0.3106","Mean: 0.1647, Std Dev: 0.2273","Mean: 0.9104, Std Dev: 0.0131","Mean: 0.8007, Std Dev: 0.0567","Mean: 0.6173, Std Dev: 0.1628","Mean: 0.9191, Std Dev: 0.0122","Mean: 0.831, Std Dev: 0.0254","Mean: 0.7223, Std Dev: 0.0689"
50_1.0_3_1,"Mean: 0.8868, Std Dev: 0.0626","Mean: 0.5817, Std Dev: 0.3016","Mean: 0.1917, Std Dev: 0.2484","Mean: 0.9113, Std Dev: 0.0128","Mean: 0.8065, Std Dev: 0.051","Mean: 0.6517, Std Dev: 0.1398","Mean: 0.9198, Std Dev: 0.0117","Mean: 0.8344, Std Dev: 0.0241","Mean: 0.737, Std Dev: 0.0489"
50_1.0_3_2,"Mean: 0.8823, Std Dev: 0.0734","Mean: 0.538, Std Dev: 0.3094","Mean: 0.1526, Std Dev: 0.2159","Mean: 0.9103, Std Dev: 0.0129","Mean: 0.7977, Std Dev: 0.0568","Mean: 0.612, Std Dev: 0.1598","Mean: 0.9189, Std Dev: 0.012","Mean: 0.8283, Std Dev: 0.0283","Mean: 0.7172, Std Dev: 0.072"
50_1.0_3_3,"Mean: 0.8802, Std Dev: 0.0818","Mean: 0.522, Std Dev: 0.3149","Mean: 0.1487, Std Dev: 0.2113","Mean: 0.9102, Std Dev: 0.0139","Mean: 0.7993, Std Dev: 0.0416","Mean: 0.6147, Std Dev: 0.1594","Mean: 0.919, Std Dev: 0.0118","Mean: 0.8285, Std Dev: 0.0281","Mean: 0.7184, Std Dev: 0.0704"
