model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
10_1.0_1_1,"Mean: 0.7268, Std Dev: 0.0798","Mean: 0.4107, Std Dev: 0.152","Mean: 0.2132, Std Dev: 0.1032","Mean: 0.7897, Std Dev: 0.0437","Mean: 0.5949, Std Dev: 0.09","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8285, Std Dev: 0.0477","Mean: 0.7008, Std Dev: 0.0793","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_2,"Mean: 0.7232, Std Dev: 0.0782","Mean: 0.4051, Std Dev: 0.1504","Mean: 0.2123, Std Dev: 0.1027","Mean: 0.7894, Std Dev: 0.0446","Mean: 0.5946, Std Dev: 0.0909","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8277, Std Dev: 0.049","Mean: 0.7004, Std Dev: 0.0802","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_3,"Mean: 0.7257, Std Dev: 0.0796","Mean: 0.4104, Std Dev: 0.1514","Mean: 0.2125, Std Dev: 0.1025","Mean: 0.7923, Std Dev: 0.0373","Mean: 0.5967, Std Dev: 0.0889","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8282, Std Dev: 0.0482","Mean: 0.7006, Std Dev: 0.0797","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_1,"Mean: 0.725, Std Dev: 0.0776","Mean: 0.4144, Std Dev: 0.1518","Mean: 0.2151, Std Dev: 0.1049","Mean: 0.7905, Std Dev: 0.0424","Mean: 0.5965, Std Dev: 0.0881","Mean: 0.4615, Std Dev: 0.1098","Mean: 0.8279, Std Dev: 0.0487","Mean: 0.7008, Std Dev: 0.0793","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_2,"Mean: 0.7243, Std Dev: 0.0775","Mean: 0.4066, Std Dev: 0.1526","Mean: 0.2119, Std Dev: 0.1028","Mean: 0.7917, Std Dev: 0.0398","Mean: 0.5951, Std Dev: 0.0901","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.8284, Std Dev: 0.0479","Mean: 0.7008, Std Dev: 0.0793","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_3,"Mean: 0.7253, Std Dev: 0.0763","Mean: 0.4131, Std Dev: 0.1505","Mean: 0.2123, Std Dev: 0.1019","Mean: 0.7915, Std Dev: 0.0392","Mean: 0.5978, Std Dev: 0.0874","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.8278, Std Dev: 0.0489","Mean: 0.701, Std Dev: 0.0789","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_1,"Mean: 0.7269, Std Dev: 0.0757","Mean: 0.4107, Std Dev: 0.1515","Mean: 0.2132, Std Dev: 0.1034","Mean: 0.7888, Std Dev: 0.0447","Mean: 0.5942, Std Dev: 0.0906","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8276, Std Dev: 0.0492","Mean: 0.6998, Std Dev: 0.0813","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_2,"Mean: 0.7228, Std Dev: 0.0832","Mean: 0.4106, Std Dev: 0.1499","Mean: 0.2119, Std Dev: 0.1019","Mean: 0.7921, Std Dev: 0.0409","Mean: 0.5981, Std Dev: 0.0883","Mean: 0.461, Std Dev: 0.1103","Mean: 0.8278, Std Dev: 0.0489","Mean: 0.7009, Std Dev: 0.0791","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_3,"Mean: 0.7251, Std Dev: 0.0774","Mean: 0.4083, Std Dev: 0.151","Mean: 0.2122, Std Dev: 0.1021","Mean: 0.791, Std Dev: 0.0422","Mean: 0.5959, Std Dev: 0.0898","Mean: 0.4609, Std Dev: 0.1104","Mean: 0.828, Std Dev: 0.0486","Mean: 0.7007, Std Dev: 0.0796","Mean: 0.5983, Std Dev: 0.0841"
