model,a1,a2,a3
25_1.0_1_1,"Mean: 0.3738, Std Dev: 0.1311","Mean: 0.1883, Std Dev: 0.0572","Mean: 0.1215, Std Dev: 0.0336"
25_1.0_1_2,"Mean: 0.3628, Std Dev: 0.128","Mean: 0.184, Std Dev: 0.0513","Mean: 0.1214, Std Dev: 0.0334"
25_1.0_1_3,"Mean: 0.3724, Std Dev: 0.1298","Mean: 0.1862, Std Dev: 0.0538","Mean: 0.1215, Std Dev: 0.0334"
25_1.0_2_1,"Mean: 0.377, Std Dev: 0.1333","Mean: 0.1891, Std Dev: 0.0583","Mean: 0.1218, Std Dev: 0.0338"
25_1.0_2_2,"Mean: 0.3529, Std Dev: 0.1188","Mean: 0.1838, Std Dev: 0.0521","Mean: 0.1216, Std Dev: 0.0336"
25_1.0_2_3,"Mean: 0.3486, Std Dev: 0.1182","Mean: 0.1849, Std Dev: 0.0536","Mean: 0.1215, Std Dev: 0.0334"
25_1.0_3_1,"Mean: 0.3498, Std Dev: 0.1229","Mean: 0.1834, Std Dev: 0.0529","Mean: 0.1215, Std Dev: 0.0339"
25_1.0_3_2,"Mean: 0.3587, Std Dev: 0.1268","Mean: 0.1878, Std Dev: 0.0563","Mean: 0.1219, Std Dev: 0.0338"
25_1.0_3_3,"Mean: 0.3449, Std Dev: 0.1195","Mean: 0.183, Std Dev: 0.0538","Mean: 0.1216, Std Dev: 0.0336"
