model,a1,a2,a3
25_1.0_1_1,"Mean: 0.1534, Std Dev: 0.0726","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_1_2,"Mean: 0.1499, Std Dev: 0.0661","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_1_3,"Mean: 0.1508, Std Dev: 0.0675","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_1,"Mean: 0.1627, Std Dev: 0.0833","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_2,"Mean: 0.1558, Std Dev: 0.0769","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_3,"Mean: 0.1543, Std Dev: 0.0688","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_1,"Mean: 0.1547, Std Dev: 0.0685","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_2,"Mean: 0.1538, Std Dev: 0.0692","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_3,"Mean: 0.1486, Std Dev: 0.0612","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
