model,a1,a2,a3
10_1.0_1_1,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
10_1.0_1_2,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
10_1.0_1_3,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
10_1.0_2_1,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
10_1.0_2_2,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
10_1.0_2_3,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
10_1.0_3_1,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
10_1.0_3_2,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
10_1.0_3_3,"Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824","Mean: 0.2002, Std Dev: 0.0824"
