model,a1,a2,a3
50_1.0_1_1,"Mean: 0.1706, Std Dev: 0.1053","Mean: 0.063, Std Dev: 0.0196","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.1642, Std Dev: 0.1001","Mean: 0.0627, Std Dev: 0.0187","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.1582, Std Dev: 0.0882","Mean: 0.0633, Std Dev: 0.0196","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.1739, Std Dev: 0.1084","Mean: 0.064, Std Dev: 0.0205","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.1763, Std Dev: 0.1137","Mean: 0.0637, Std Dev: 0.0201","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.173, Std Dev: 0.1032","Mean: 0.0636, Std Dev: 0.0208","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.185, Std Dev: 0.12","Mean: 0.0637, Std Dev: 0.0205","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.146, Std Dev: 0.0869","Mean: 0.0628, Std Dev: 0.0188","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.1502, Std Dev: 0.0902","Mean: 0.0631, Std Dev: 0.0191","Mean: 0.0406, Std Dev: 0.0163"
