model,a1,a2,a3
10_1.0_1_1,"Mean: 0.4988, Std Dev: 0.1194","Mean: 0.3044, Std Dev: 0.0827","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_1_2,"Mean: 0.4983, Std Dev: 0.1186","Mean: 0.3037, Std Dev: 0.0825","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_1_3,"Mean: 0.4932, Std Dev: 0.1177","Mean: 0.3038, Std Dev: 0.0825","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_1,"Mean: 0.486, Std Dev: 0.1191","Mean: 0.304, Std Dev: 0.0829","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_2,"Mean: 0.4985, Std Dev: 0.1211","Mean: 0.3039, Std Dev: 0.0833","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_3,"Mean: 0.4905, Std Dev: 0.1174","Mean: 0.305, Std Dev: 0.0842","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_1,"Mean: 0.4898, Std Dev: 0.1179","Mean: 0.3042, Std Dev: 0.083","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_2,"Mean: 0.499, Std Dev: 0.1214","Mean: 0.3042, Std Dev: 0.0834","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_3,"Mean: 0.4908, Std Dev: 0.1195","Mean: 0.3044, Std Dev: 0.0825","Mean: 0.2011, Std Dev: 0.0816"
