model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
10_1.0_1_1,"Mean: 0.7265, Std Dev: 0.0775","Mean: 0.4106, Std Dev: 0.151","Mean: 0.2133, Std Dev: 0.1032","Mean: 0.7911, Std Dev: 0.0399","Mean: 0.5974, Std Dev: 0.0867","Mean: 0.4612, Std Dev: 0.1101","Mean: 0.8288, Std Dev: 0.0473","Mean: 0.701, Std Dev: 0.0789","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_2,"Mean: 0.7342, Std Dev: 0.0721","Mean: 0.4219, Std Dev: 0.1524","Mean: 0.2133, Std Dev: 0.1034","Mean: 0.7932, Std Dev: 0.0392","Mean: 0.5996, Std Dev: 0.0872","Mean: 0.4617, Std Dev: 0.1096","Mean: 0.8291, Std Dev: 0.0467","Mean: 0.7011, Std Dev: 0.0788","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_1_3,"Mean: 0.7291, Std Dev: 0.0746","Mean: 0.4146, Std Dev: 0.1529","Mean: 0.215, Std Dev: 0.1046","Mean: 0.7921, Std Dev: 0.0411","Mean: 0.5991, Std Dev: 0.0878","Mean: 0.4617, Std Dev: 0.1096","Mean: 0.8288, Std Dev: 0.0473","Mean: 0.7006, Std Dev: 0.0797","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_1,"Mean: 0.7233, Std Dev: 0.0802","Mean: 0.4107, Std Dev: 0.1527","Mean: 0.2139, Std Dev: 0.1035","Mean: 0.7917, Std Dev: 0.0413","Mean: 0.5973, Std Dev: 0.0886","Mean: 0.4612, Std Dev: 0.1101","Mean: 0.8275, Std Dev: 0.0494","Mean: 0.7003, Std Dev: 0.0802","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_2,"Mean: 0.7257, Std Dev: 0.0797","Mean: 0.4093, Std Dev: 0.1502","Mean: 0.2121, Std Dev: 0.102","Mean: 0.7909, Std Dev: 0.0423","Mean: 0.598, Std Dev: 0.0872","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.8289, Std Dev: 0.0471","Mean: 0.7003, Std Dev: 0.0804","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_2_3,"Mean: 0.7261, Std Dev: 0.0759","Mean: 0.4165, Std Dev: 0.1512","Mean: 0.213, Std Dev: 0.1029","Mean: 0.791, Std Dev: 0.04","Mean: 0.5973, Std Dev: 0.0884","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.8291, Std Dev: 0.0467","Mean: 0.7006, Std Dev: 0.0797","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_1,"Mean: 0.7232, Std Dev: 0.0797","Mean: 0.4097, Std Dev: 0.1501","Mean: 0.2125, Std Dev: 0.1019","Mean: 0.792, Std Dev: 0.039","Mean: 0.598, Std Dev: 0.0869","Mean: 0.4614, Std Dev: 0.1099","Mean: 0.8284, Std Dev: 0.0479","Mean: 0.7004, Std Dev: 0.0802","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_2,"Mean: 0.7248, Std Dev: 0.0778","Mean: 0.4133, Std Dev: 0.1516","Mean: 0.2146, Std Dev: 0.1036","Mean: 0.7913, Std Dev: 0.0419","Mean: 0.5964, Std Dev: 0.0884","Mean: 0.4612, Std Dev: 0.1101","Mean: 0.828, Std Dev: 0.0486","Mean: 0.701, Std Dev: 0.0789","Mean: 0.5983, Std Dev: 0.0841"
10_1.0_3_3,"Mean: 0.7261, Std Dev: 0.0779","Mean: 0.4099, Std Dev: 0.1512","Mean: 0.2127, Std Dev: 0.1029","Mean: 0.791, Std Dev: 0.0427","Mean: 0.5975, Std Dev: 0.0886","Mean: 0.4611, Std Dev: 0.1102","Mean: 0.8279, Std Dev: 0.0487","Mean: 0.7007, Std Dev: 0.0795","Mean: 0.5983, Std Dev: 0.0841"
