model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
25_1.0_1_1,"Mean: 0.8145, Std Dev: 0.0664","Mean: 0.4216, Std Dev: 0.2364","Mean: 0.1426, Std Dev: 0.1415","Mean: 0.8593, Std Dev: 0.0282","Mean: 0.6847, Std Dev: 0.0908","Mean: 0.4762, Std Dev: 0.1463","Mean: 0.8765, Std Dev: 0.0248","Mean: 0.7455, Std Dev: 0.0527","Mean: 0.6056, Std Dev: 0.0901"
25_1.0_1_2,"Mean: 0.8112, Std Dev: 0.0881","Mean: 0.4284, Std Dev: 0.2355","Mean: 0.1454, Std Dev: 0.1444","Mean: 0.8614, Std Dev: 0.029","Mean: 0.6902, Std Dev: 0.0929","Mean: 0.4814, Std Dev: 0.1458","Mean: 0.8774, Std Dev: 0.0221","Mean: 0.7466, Std Dev: 0.0542","Mean: 0.6064, Std Dev: 0.0914"
25_1.0_1_3,"Mean: 0.8147, Std Dev: 0.078","Mean: 0.4264, Std Dev: 0.239","Mean: 0.1465, Std Dev: 0.1438","Mean: 0.8611, Std Dev: 0.026","Mean: 0.6898, Std Dev: 0.0907","Mean: 0.4846, Std Dev: 0.1412","Mean: 0.8772, Std Dev: 0.0225","Mean: 0.7478, Std Dev: 0.0511","Mean: 0.6077, Std Dev: 0.0892"
25_1.0_2_1,"Mean: 0.8144, Std Dev: 0.064","Mean: 0.4258, Std Dev: 0.2352","Mean: 0.1431, Std Dev: 0.1404","Mean: 0.8566, Std Dev: 0.0322","Mean: 0.6804, Std Dev: 0.0948","Mean: 0.4764, Std Dev: 0.1471","Mean: 0.8761, Std Dev: 0.0256","Mean: 0.7439, Std Dev: 0.0554","Mean: 0.6026, Std Dev: 0.094"
25_1.0_2_2,"Mean: 0.8115, Std Dev: 0.0823","Mean: 0.428, Std Dev: 0.2346","Mean: 0.1442, Std Dev: 0.1421","Mean: 0.8573, Std Dev: 0.0298","Mean: 0.6855, Std Dev: 0.0897","Mean: 0.4776, Std Dev: 0.1423","Mean: 0.8757, Std Dev: 0.0218","Mean: 0.7421, Std Dev: 0.0566","Mean: 0.601, Std Dev: 0.0897"
25_1.0_2_3,"Mean: 0.8166, Std Dev: 0.076","Mean: 0.4438, Std Dev: 0.2396","Mean: 0.1467, Std Dev: 0.1421","Mean: 0.8617, Std Dev: 0.0263","Mean: 0.6991, Std Dev: 0.0786","Mean: 0.4919, Std Dev: 0.1433","Mean: 0.8782, Std Dev: 0.0223","Mean: 0.7506, Std Dev: 0.0536","Mean: 0.6128, Std Dev: 0.0889"
25_1.0_3_1,"Mean: 0.8125, Std Dev: 0.0768","Mean: 0.4249, Std Dev: 0.2348","Mean: 0.1446, Std Dev: 0.142","Mean: 0.8582, Std Dev: 0.0291","Mean: 0.685, Std Dev: 0.0914","Mean: 0.4731, Std Dev: 0.1448","Mean: 0.8764, Std Dev: 0.0238","Mean: 0.7442, Std Dev: 0.0549","Mean: 0.6052, Std Dev: 0.0863"
25_1.0_3_2,"Mean: 0.8137, Std Dev: 0.0694","Mean: 0.4303, Std Dev: 0.2354","Mean: 0.1444, Std Dev: 0.1419","Mean: 0.8599, Std Dev: 0.0292","Mean: 0.6846, Std Dev: 0.0947","Mean: 0.4744, Std Dev: 0.1453","Mean: 0.8755, Std Dev: 0.0244","Mean: 0.7434, Std Dev: 0.0541","Mean: 0.6022, Std Dev: 0.0914"
25_1.0_3_3,"Mean: 0.8118, Std Dev: 0.0744","Mean: 0.419, Std Dev: 0.2336","Mean: 0.1408, Std Dev: 0.1376","Mean: 0.8593, Std Dev: 0.0275","Mean: 0.6849, Std Dev: 0.089","Mean: 0.4729, Std Dev: 0.1428","Mean: 0.8753, Std Dev: 0.0255","Mean: 0.7438, Std Dev: 0.0555","Mean: 0.602, Std Dev: 0.0911"
