model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
10_1.0_1_1,"Mean: 0.1326, Std Dev: 0.064","Mean: 0.1027, Std Dev: 0.0162","Mean: 0.1001, Std Dev: 0.0032","Mean: 0.2925, Std Dev: 0.0925","Mean: 0.2161, Std Dev: 0.0402","Mean: 0.2018, Std Dev: 0.0133","Mean: 0.4168, Std Dev: 0.0896","Mean: 0.3245, Std Dev: 0.0466","Mean: 0.3033, Std Dev: 0.0179"
10_1.0_1_2,"Mean: 0.1349, Std Dev: 0.0668","Mean: 0.1031, Std Dev: 0.0173","Mean: 0.1001, Std Dev: 0.0032","Mean: 0.294, Std Dev: 0.0922","Mean: 0.2167, Std Dev: 0.0397","Mean: 0.2021, Std Dev: 0.0143","Mean: 0.4185, Std Dev: 0.0899","Mean: 0.3268, Std Dev: 0.0472","Mean: 0.3031, Std Dev: 0.0173"
10_1.0_1_3,"Mean: 0.1343, Std Dev: 0.0645","Mean: 0.1034, Std Dev: 0.0192","Mean: 0.1001, Std Dev: 0.0032","Mean: 0.2962, Std Dev: 0.0936","Mean: 0.2166, Std Dev: 0.0411","Mean: 0.2021, Std Dev: 0.0143","Mean: 0.4246, Std Dev: 0.0887","Mean: 0.3262, Std Dev: 0.0475","Mean: 0.3044, Std Dev: 0.0205"
10_1.0_2_1,"Mean: 0.1337, Std Dev: 0.0651","Mean: 0.1037, Std Dev: 0.0199","Mean: 0.1001, Std Dev: 0.0032","Mean: 0.296, Std Dev: 0.09","Mean: 0.2172, Std Dev: 0.0396","Mean: 0.2022, Std Dev: 0.0153","Mean: 0.4208, Std Dev: 0.0899","Mean: 0.3261, Std Dev: 0.0472","Mean: 0.3042, Std Dev: 0.0201"
10_1.0_2_2,"Mean: 0.1325, Std Dev: 0.0656","Mean: 0.1028, Std Dev: 0.0165","Mean: 0.1001, Std Dev: 0.0032","Mean: 0.294, Std Dev: 0.0936","Mean: 0.2159, Std Dev: 0.0392","Mean: 0.2021, Std Dev: 0.0143","Mean: 0.4192, Std Dev: 0.089","Mean: 0.3249, Std Dev: 0.0475","Mean: 0.3025, Std Dev: 0.0156"
10_1.0_2_3,"Mean: 0.1354, Std Dev: 0.0676","Mean: 0.104, Std Dev: 0.0201","Mean: 0.1001, Std Dev: 0.0032","Mean: 0.2931, Std Dev: 0.0932","Mean: 0.2149, Std Dev: 0.0378","Mean: 0.2016, Std Dev: 0.0126","Mean: 0.4235, Std Dev: 0.0903","Mean: 0.3251, Std Dev: 0.0467","Mean: 0.3049, Std Dev: 0.0216"
10_1.0_3_1,"Mean: 0.1334, Std Dev: 0.0653","Mean: 0.1039, Std Dev: 0.0199","Mean: 0.1001, Std Dev: 0.0032","Mean: 0.2934, Std Dev: 0.0929","Mean: 0.218, Std Dev: 0.0424","Mean: 0.2021, Std Dev: 0.0143","Mean: 0.4188, Std Dev: 0.0904","Mean: 0.3264, Std Dev: 0.0478","Mean: 0.3038, Std Dev: 0.0191"
10_1.0_3_2,"Mean: 0.1343, Std Dev: 0.0654","Mean: 0.1027, Std Dev: 0.0162","Mean: 0.1, Std Dev: 0.0","Mean: 0.2917, Std Dev: 0.0892","Mean: 0.2164, Std Dev: 0.0386","Mean: 0.2021, Std Dev: 0.0143","Mean: 0.4168, Std Dev: 0.0882","Mean: 0.3231, Std Dev: 0.0465","Mean: 0.3035, Std Dev: 0.0184"
10_1.0_3_3,"Mean: 0.133, Std Dev: 0.0645","Mean: 0.1031, Std Dev: 0.0173","Mean: 0.1001, Std Dev: 0.0032","Mean: 0.2933, Std Dev: 0.0923","Mean: 0.2164, Std Dev: 0.0399","Mean: 0.2027, Std Dev: 0.0162","Mean: 0.421, Std Dev: 0.089","Mean: 0.3275, Std Dev: 0.0483","Mean: 0.3034, Std Dev: 0.0181"
