model,a1,a2,a3
50_1.0_1_1,"Mean: 0.0732, Std Dev: 0.0381","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.0804, Std Dev: 0.0499","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.0775, Std Dev: 0.0446","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.0752, Std Dev: 0.0402","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.0748, Std Dev: 0.039","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.0754, Std Dev: 0.0419","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.0784, Std Dev: 0.0428","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.0742, Std Dev: 0.0387","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.0805, Std Dev: 0.0509","Mean: 0.0397, Std Dev: 0.0163","Mean: 0.0397, Std Dev: 0.0163"
