model,a1,a2,a3
50_1.0_1_1,"Mean: 0.1508, Std Dev: 0.0911","Mean: 0.0628, Std Dev: 0.0186","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.1538, Std Dev: 0.0888","Mean: 0.0632, Std Dev: 0.019","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.1561, Std Dev: 0.0951","Mean: 0.0628, Std Dev: 0.019","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.1415, Std Dev: 0.0796","Mean: 0.062, Std Dev: 0.0176","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.1504, Std Dev: 0.0889","Mean: 0.0628, Std Dev: 0.0191","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.1516, Std Dev: 0.0894","Mean: 0.0626, Std Dev: 0.0186","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.1529, Std Dev: 0.0846","Mean: 0.0632, Std Dev: 0.0189","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.1412, Std Dev: 0.0769","Mean: 0.062, Std Dev: 0.0178","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.1648, Std Dev: 0.1036","Mean: 0.0632, Std Dev: 0.0195","Mean: 0.0406, Std Dev: 0.0163"
