model,a1,a2,a3
25_1.0_1_1,"Mean: 0.3316, Std Dev: 0.113","Mean: 0.1802, Std Dev: 0.0493","Mean: 0.1216, Std Dev: 0.0335"
25_1.0_1_2,"Mean: 0.3532, Std Dev: 0.1264","Mean: 0.1827, Std Dev: 0.0524","Mean: 0.1215, Std Dev: 0.0336"
25_1.0_1_3,"Mean: 0.36, Std Dev: 0.127","Mean: 0.1852, Std Dev: 0.0542","Mean: 0.1218, Std Dev: 0.0341"
25_1.0_2_1,"Mean: 0.3595, Std Dev: 0.1259","Mean: 0.1852, Std Dev: 0.0542","Mean: 0.1217, Std Dev: 0.034"
25_1.0_2_2,"Mean: 0.3418, Std Dev: 0.118","Mean: 0.1815, Std Dev: 0.0508","Mean: 0.1214, Std Dev: 0.0334"
25_1.0_2_3,"Mean: 0.3524, Std Dev: 0.1255","Mean: 0.1833, Std Dev: 0.0512","Mean: 0.1215, Std Dev: 0.0335"
25_1.0_3_1,"Mean: 0.3618, Std Dev: 0.1312","Mean: 0.1874, Std Dev: 0.0557","Mean: 0.1218, Std Dev: 0.0339"
25_1.0_3_2,"Mean: 0.3488, Std Dev: 0.1205","Mean: 0.1854, Std Dev: 0.0551","Mean: 0.1218, Std Dev: 0.0338"
25_1.0_3_3,"Mean: 0.3407, Std Dev: 0.1174","Mean: 0.183, Std Dev: 0.0525","Mean: 0.1216, Std Dev: 0.0334"
