model,a1,a2,a3
25_1.0_1_1,"Mean: 0.2465, Std Dev: 0.1017","Mean: 0.1224, Std Dev: 0.0357","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_2,"Mean: 0.2568, Std Dev: 0.1134","Mean: 0.1226, Std Dev: 0.036","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_3,"Mean: 0.2642, Std Dev: 0.1124","Mean: 0.1232, Std Dev: 0.0359","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_1,"Mean: 0.2632, Std Dev: 0.1133","Mean: 0.1226, Std Dev: 0.0353","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_2,"Mean: 0.2463, Std Dev: 0.1031","Mean: 0.1224, Std Dev: 0.0358","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_3,"Mean: 0.2503, Std Dev: 0.1061","Mean: 0.1232, Std Dev: 0.0363","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_1,"Mean: 0.2666, Std Dev: 0.1151","Mean: 0.1238, Std Dev: 0.0369","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_2,"Mean: 0.2601, Std Dev: 0.1095","Mean: 0.1232, Std Dev: 0.0376","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_3,"Mean: 0.2519, Std Dev: 0.1069","Mean: 0.1237, Std Dev: 0.0384","Mean: 0.0797, Std Dev: 0.0327"
