model,a1,a2,a3
10_1.0_1_1,"Mean: 0.4907, Std Dev: 0.1163","Mean: 0.3047, Std Dev: 0.0835","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_1_2,"Mean: 0.4941, Std Dev: 0.1182","Mean: 0.3038, Std Dev: 0.0833","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_1_3,"Mean: 0.4882, Std Dev: 0.1182","Mean: 0.3039, Std Dev: 0.0828","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_1,"Mean: 0.4958, Std Dev: 0.1172","Mean: 0.3056, Std Dev: 0.0841","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_2,"Mean: 0.5017, Std Dev: 0.1198","Mean: 0.3056, Std Dev: 0.0827","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_2_3,"Mean: 0.487, Std Dev: 0.12","Mean: 0.3038, Std Dev: 0.0837","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_1,"Mean: 0.4956, Std Dev: 0.1206","Mean: 0.3046, Std Dev: 0.083","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_2,"Mean: 0.4932, Std Dev: 0.1198","Mean: 0.3044, Std Dev: 0.083","Mean: 0.2011, Std Dev: 0.0816"
10_1.0_3_3,"Mean: 0.489, Std Dev: 0.1179","Mean: 0.3032, Std Dev: 0.0828","Mean: 0.2011, Std Dev: 0.0816"
