model,a1,a2,a3
10_1.0_1_1,"Mean: 0.6044, Std Dev: 0.108","Mean: 0.4108, Std Dev: 0.0843","Mean: 0.3025, Std Dev: 0.0807"
10_1.0_1_2,"Mean: 0.6082, Std Dev: 0.1078","Mean: 0.4127, Std Dev: 0.0845","Mean: 0.3026, Std Dev: 0.0807"
10_1.0_1_3,"Mean: 0.6106, Std Dev: 0.1075","Mean: 0.4128, Std Dev: 0.0846","Mean: 0.3026, Std Dev: 0.0807"
10_1.0_2_1,"Mean: 0.6175, Std Dev: 0.107","Mean: 0.4161, Std Dev: 0.0846","Mean: 0.3027, Std Dev: 0.0807"
10_1.0_2_2,"Mean: 0.6075, Std Dev: 0.1061","Mean: 0.4123, Std Dev: 0.0833","Mean: 0.3026, Std Dev: 0.0806"
10_1.0_2_3,"Mean: 0.6148, Std Dev: 0.1077","Mean: 0.416, Std Dev: 0.0862","Mean: 0.3026, Std Dev: 0.0807"
10_1.0_3_1,"Mean: 0.612, Std Dev: 0.1065","Mean: 0.4136, Std Dev: 0.0838","Mean: 0.3026, Std Dev: 0.0807"
10_1.0_3_2,"Mean: 0.6143, Std Dev: 0.1079","Mean: 0.4134, Std Dev: 0.0849","Mean: 0.3025, Std Dev: 0.0807"
10_1.0_3_3,"Mean: 0.6111, Std Dev: 0.108","Mean: 0.4132, Std Dev: 0.0853","Mean: 0.3026, Std Dev: 0.0806"
