model,a1,a2,a3
50_1.0_1_1,"Mean: 0.1667, Std Dev: 0.1046","Mean: 0.0636, Std Dev: 0.0199","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.165, Std Dev: 0.1006","Mean: 0.063, Std Dev: 0.0191","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.1622, Std Dev: 0.0973","Mean: 0.0631, Std Dev: 0.0187","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.1569, Std Dev: 0.0928","Mean: 0.0624, Std Dev: 0.0179","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.156, Std Dev: 0.094","Mean: 0.0627, Std Dev: 0.0188","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.1643, Std Dev: 0.1026","Mean: 0.063, Std Dev: 0.019","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.1634, Std Dev: 0.1024","Mean: 0.0635, Std Dev: 0.02","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.1608, Std Dev: 0.0955","Mean: 0.0633, Std Dev: 0.0195","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.1526, Std Dev: 0.0914","Mean: 0.0626, Std Dev: 0.0188","Mean: 0.0406, Std Dev: 0.0163"
