model,a1,a2,a3
25_1.0_1_1,"Mean: 0.2625, Std Dev: 0.1099","Mean: 0.1234, Std Dev: 0.0362","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_2,"Mean: 0.276, Std Dev: 0.1188","Mean: 0.1234, Std Dev: 0.0365","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_3,"Mean: 0.2732, Std Dev: 0.1242","Mean: 0.1228, Std Dev: 0.0361","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_1,"Mean: 0.2663, Std Dev: 0.1102","Mean: 0.1228, Std Dev: 0.0365","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_2,"Mean: 0.267, Std Dev: 0.1176","Mean: 0.1238, Std Dev: 0.0374","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_3,"Mean: 0.2684, Std Dev: 0.1184","Mean: 0.1227, Std Dev: 0.0362","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_1,"Mean: 0.2597, Std Dev: 0.1133","Mean: 0.1223, Std Dev: 0.0349","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_2,"Mean: 0.268, Std Dev: 0.1193","Mean: 0.1234, Std Dev: 0.0366","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_3,"Mean: 0.2664, Std Dev: 0.1148","Mean: 0.1235, Std Dev: 0.0382","Mean: 0.0797, Std Dev: 0.0327"
