model,a1,a2,a3
50_1.0_1_1,"Mean: 0.2281, Std Dev: 0.119","Mean: 0.0962, Std Dev: 0.0335","Mean: 0.0601, Std Dev: 0.0169"
50_1.0_1_2,"Mean: 0.2289, Std Dev: 0.1184","Mean: 0.0944, Std Dev: 0.0314","Mean: 0.0599, Std Dev: 0.0167"
50_1.0_1_3,"Mean: 0.2303, Std Dev: 0.1177","Mean: 0.0945, Std Dev: 0.0322","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_2_1,"Mean: 0.2241, Std Dev: 0.1154","Mean: 0.0935, Std Dev: 0.0316","Mean: 0.0599, Std Dev: 0.0165"
50_1.0_2_2,"Mean: 0.2194, Std Dev: 0.1115","Mean: 0.0929, Std Dev: 0.0311","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_2_3,"Mean: 0.2333, Std Dev: 0.1211","Mean: 0.0957, Std Dev: 0.0328","Mean: 0.0599, Std Dev: 0.0166"
50_1.0_3_1,"Mean: 0.2348, Std Dev: 0.1259","Mean: 0.098, Std Dev: 0.0374","Mean: 0.06, Std Dev: 0.0167"
50_1.0_3_2,"Mean: 0.2384, Std Dev: 0.125","Mean: 0.0967, Std Dev: 0.0334","Mean: 0.06, Std Dev: 0.0168"
50_1.0_3_3,"Mean: 0.2123, Std Dev: 0.108","Mean: 0.0922, Std Dev: 0.03","Mean: 0.0598, Std Dev: 0.0165"
