model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
50_1.0_1_1,"Mean: 0.8884, Std Dev: 0.0505","Mean: 0.5633, Std Dev: 0.3098","Mean: 0.1772, Std Dev: 0.237","Mean: 0.912, Std Dev: 0.0122","Mean: 0.8066, Std Dev: 0.0446","Mean: 0.6331, Std Dev: 0.1582","Mean: 0.9207, Std Dev: 0.0113","Mean: 0.8354, Std Dev: 0.0239","Mean: 0.7343, Std Dev: 0.0534"
50_1.0_1_2,"Mean: 0.8846, Std Dev: 0.0637","Mean: 0.5288, Std Dev: 0.3174","Mean: 0.1628, Std Dev: 0.2227","Mean: 0.9106, Std Dev: 0.0135","Mean: 0.8023, Std Dev: 0.0436","Mean: 0.6192, Std Dev: 0.16","Mean: 0.9199, Std Dev: 0.0112","Mean: 0.8313, Std Dev: 0.0259","Mean: 0.7244, Std Dev: 0.0602"
50_1.0_1_3,"Mean: 0.8851, Std Dev: 0.0577","Mean: 0.5489, Std Dev: 0.3078","Mean: 0.163, Std Dev: 0.2215","Mean: 0.9104, Std Dev: 0.0134","Mean: 0.7994, Std Dev: 0.0558","Mean: 0.6218, Std Dev: 0.1661","Mean: 0.9191, Std Dev: 0.0115","Mean: 0.8302, Std Dev: 0.0256","Mean: 0.7248, Std Dev: 0.0578"
50_1.0_2_1,"Mean: 0.8848, Std Dev: 0.0574","Mean: 0.5546, Std Dev: 0.3067","Mean: 0.1722, Std Dev: 0.2287","Mean: 0.909, Std Dev: 0.0142","Mean: 0.7991, Std Dev: 0.0503","Mean: 0.6206, Std Dev: 0.1545","Mean: 0.9187, Std Dev: 0.0114","Mean: 0.8293, Std Dev: 0.0259","Mean: 0.7236, Std Dev: 0.0571"
50_1.0_2_2,"Mean: 0.8839, Std Dev: 0.0681","Mean: 0.5244, Std Dev: 0.3199","Mean: 0.1562, Std Dev: 0.2182","Mean: 0.9109, Std Dev: 0.0124","Mean: 0.8058, Std Dev: 0.038","Mean: 0.6288, Std Dev: 0.1563","Mean: 0.9201, Std Dev: 0.0111","Mean: 0.8338, Std Dev: 0.025","Mean: 0.728, Std Dev: 0.0634"
50_1.0_2_3,"Mean: 0.8902, Std Dev: 0.0331","Mean: 0.5555, Std Dev: 0.317","Mean: 0.1791, Std Dev: 0.2405","Mean: 0.9121, Std Dev: 0.0119","Mean: 0.8092, Std Dev: 0.0493","Mean: 0.6514, Std Dev: 0.1528","Mean: 0.9209, Std Dev: 0.0106","Mean: 0.8377, Std Dev: 0.023","Mean: 0.7432, Std Dev: 0.0505"
50_1.0_3_1,"Mean: 0.8884, Std Dev: 0.0496","Mean: 0.581, Std Dev: 0.3009","Mean: 0.1998, Std Dev: 0.2508","Mean: 0.9116, Std Dev: 0.0126","Mean: 0.8068, Std Dev: 0.0355","Mean: 0.6456, Std Dev: 0.1402","Mean: 0.92, Std Dev: 0.0103","Mean: 0.8339, Std Dev: 0.0236","Mean: 0.7353, Std Dev: 0.0499"
50_1.0_3_2,"Mean: 0.8814, Std Dev: 0.0694","Mean: 0.5124, Std Dev: 0.3204","Mean: 0.1486, Std Dev: 0.2086","Mean: 0.9098, Std Dev: 0.0138","Mean: 0.7972, Std Dev: 0.0589","Mean: 0.6048, Std Dev: 0.1711","Mean: 0.9189, Std Dev: 0.0124","Mean: 0.8277, Std Dev: 0.0342","Mean: 0.7169, Std Dev: 0.0699"
50_1.0_3_3,"Mean: 0.8827, Std Dev: 0.0733","Mean: 0.539, Std Dev: 0.3129","Mean: 0.1588, Std Dev: 0.2216","Mean: 0.9098, Std Dev: 0.0136","Mean: 0.7998, Std Dev: 0.0487","Mean: 0.6224, Std Dev: 0.1585","Mean: 0.9186, Std Dev: 0.0117","Mean: 0.8293, Std Dev: 0.028","Mean: 0.7243, Std Dev: 0.0569"
