model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
25_1.0_1_1,"Mean: 0.8097, Std Dev: 0.0753","Mean: 0.4242, Std Dev: 0.2347","Mean: 0.1397, Std Dev: 0.1336","Mean: 0.8579, Std Dev: 0.029","Mean: 0.6821, Std Dev: 0.093","Mean: 0.47, Std Dev: 0.1393","Mean: 0.875, Std Dev: 0.0244","Mean: 0.7415, Std Dev: 0.0568","Mean: 0.599, Std Dev: 0.0918"
25_1.0_1_2,"Mean: 0.8174, Std Dev: 0.0652","Mean: 0.4461, Std Dev: 0.2346","Mean: 0.1502, Std Dev: 0.1457","Mean: 0.8606, Std Dev: 0.0276","Mean: 0.6955, Std Dev: 0.0865","Mean: 0.4939, Std Dev: 0.1403","Mean: 0.8781, Std Dev: 0.0221","Mean: 0.7481, Std Dev: 0.0529","Mean: 0.6111, Std Dev: 0.0882"
25_1.0_1_3,"Mean: 0.8137, Std Dev: 0.0764","Mean: 0.4194, Std Dev: 0.2385","Mean: 0.1408, Std Dev: 0.1387","Mean: 0.8589, Std Dev: 0.03","Mean: 0.6887, Std Dev: 0.09","Mean: 0.4795, Std Dev: 0.1484","Mean: 0.8762, Std Dev: 0.0257","Mean: 0.7466, Std Dev: 0.0539","Mean: 0.6098, Std Dev: 0.0901"
25_1.0_2_1,"Mean: 0.8074, Std Dev: 0.0817","Mean: 0.4172, Std Dev: 0.2294","Mean: 0.1419, Std Dev: 0.1382","Mean: 0.8571, Std Dev: 0.0307","Mean: 0.6714, Std Dev: 0.0981","Mean: 0.4621, Std Dev: 0.1444","Mean: 0.8747, Std Dev: 0.0231","Mean: 0.7389, Std Dev: 0.0585","Mean: 0.5963, Std Dev: 0.0919"
25_1.0_2_2,"Mean: 0.8139, Std Dev: 0.0624","Mean: 0.4322, Std Dev: 0.2307","Mean: 0.1458, Std Dev: 0.1397","Mean: 0.8579, Std Dev: 0.0302","Mean: 0.6834, Std Dev: 0.0892","Mean: 0.4759, Std Dev: 0.1421","Mean: 0.8762, Std Dev: 0.024","Mean: 0.7416, Std Dev: 0.057","Mean: 0.5984, Std Dev: 0.0952"
25_1.0_2_3,"Mean: 0.8098, Std Dev: 0.0803","Mean: 0.4217, Std Dev: 0.2369","Mean: 0.1468, Std Dev: 0.1436","Mean: 0.8582, Std Dev: 0.029","Mean: 0.6809, Std Dev: 0.0931","Mean: 0.4744, Std Dev: 0.1405","Mean: 0.8759, Std Dev: 0.0223","Mean: 0.7436, Std Dev: 0.0547","Mean: 0.605, Std Dev: 0.0875"
25_1.0_3_1,"Mean: 0.8104, Std Dev: 0.0733","Mean: 0.4237, Std Dev: 0.2344","Mean: 0.146, Std Dev: 0.1438","Mean: 0.8567, Std Dev: 0.0293","Mean: 0.6812, Std Dev: 0.0963","Mean: 0.4756, Std Dev: 0.1431","Mean: 0.875, Std Dev: 0.0242","Mean: 0.7428, Std Dev: 0.0556","Mean: 0.603, Std Dev: 0.0904"
25_1.0_3_2,"Mean: 0.8102, Std Dev: 0.0781","Mean: 0.4359, Std Dev: 0.2308","Mean: 0.148, Std Dev: 0.142","Mean: 0.8565, Std Dev: 0.0313","Mean: 0.6768, Std Dev: 0.0956","Mean: 0.4722, Std Dev: 0.1425","Mean: 0.876, Std Dev: 0.0248","Mean: 0.7395, Std Dev: 0.0603","Mean: 0.5968, Std Dev: 0.0941"
25_1.0_3_3,"Mean: 0.8128, Std Dev: 0.0756","Mean: 0.4402, Std Dev: 0.2366","Mean: 0.1551, Std Dev: 0.152","Mean: 0.8592, Std Dev: 0.0287","Mean: 0.6893, Std Dev: 0.088","Mean: 0.4811, Std Dev: 0.1427","Mean: 0.876, Std Dev: 0.0244","Mean: 0.7445, Std Dev: 0.0575","Mean: 0.6076, Std Dev: 0.0893"
