model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
25_1.0_1_1,"Mean: 0.8114, Std Dev: 0.0787","Mean: 0.4163, Std Dev: 0.239","Mean: 0.1432, Std Dev: 0.1412","Mean: 0.86, Std Dev: 0.0276","Mean: 0.6868, Std Dev: 0.0912","Mean: 0.4739, Std Dev: 0.1472","Mean: 0.8762, Std Dev: 0.0225","Mean: 0.7442, Std Dev: 0.0555","Mean: 0.6038, Std Dev: 0.0898"
25_1.0_1_2,"Mean: 0.8083, Std Dev: 0.0967","Mean: 0.4226, Std Dev: 0.2362","Mean: 0.1442, Std Dev: 0.1413","Mean: 0.8591, Std Dev: 0.029","Mean: 0.6884, Std Dev: 0.0906","Mean: 0.4771, Std Dev: 0.1457","Mean: 0.8759, Std Dev: 0.024","Mean: 0.7457, Std Dev: 0.0538","Mean: 0.603, Std Dev: 0.0917"
25_1.0_1_3,"Mean: 0.8103, Std Dev: 0.0917","Mean: 0.4134, Std Dev: 0.2378","Mean: 0.14, Std Dev: 0.1387","Mean: 0.8586, Std Dev: 0.0306","Mean: 0.6828, Std Dev: 0.0932","Mean: 0.472, Std Dev: 0.1429","Mean: 0.8767, Std Dev: 0.0228","Mean: 0.7452, Std Dev: 0.0556","Mean: 0.604, Std Dev: 0.0904"
25_1.0_2_1,"Mean: 0.81, Std Dev: 0.0818","Mean: 0.4204, Std Dev: 0.2358","Mean: 0.1443, Std Dev: 0.1418","Mean: 0.8586, Std Dev: 0.0285","Mean: 0.6851, Std Dev: 0.088","Mean: 0.4726, Std Dev: 0.1458","Mean: 0.876, Std Dev: 0.0241","Mean: 0.7446, Std Dev: 0.055","Mean: 0.6049, Std Dev: 0.0924"
25_1.0_2_2,"Mean: 0.8125, Std Dev: 0.0717","Mean: 0.4242, Std Dev: 0.237","Mean: 0.1424, Std Dev: 0.1378","Mean: 0.858, Std Dev: 0.0285","Mean: 0.6802, Std Dev: 0.0986","Mean: 0.4667, Std Dev: 0.145","Mean: 0.8752, Std Dev: 0.0228","Mean: 0.7413, Std Dev: 0.0578","Mean: 0.6014, Std Dev: 0.0896"
25_1.0_2_3,"Mean: 0.8146, Std Dev: 0.0785","Mean: 0.4212, Std Dev: 0.2399","Mean: 0.1414, Std Dev: 0.1385","Mean: 0.8615, Std Dev: 0.0269","Mean: 0.6911, Std Dev: 0.091","Mean: 0.4876, Std Dev: 0.1442","Mean: 0.8775, Std Dev: 0.0223","Mean: 0.7482, Std Dev: 0.0529","Mean: 0.612, Std Dev: 0.0884"
25_1.0_3_1,"Mean: 0.8122, Std Dev: 0.0766","Mean: 0.4264, Std Dev: 0.2347","Mean: 0.1472, Std Dev: 0.1426","Mean: 0.8575, Std Dev: 0.0291","Mean: 0.6827, Std Dev: 0.0941","Mean: 0.476, Std Dev: 0.1432","Mean: 0.8762, Std Dev: 0.0238","Mean: 0.7434, Std Dev: 0.0553","Mean: 0.6032, Std Dev: 0.0921"
25_1.0_3_2,"Mean: 0.812, Std Dev: 0.0659","Mean: 0.4186, Std Dev: 0.2377","Mean: 0.138, Std Dev: 0.1366","Mean: 0.8588, Std Dev: 0.0294","Mean: 0.6894, Std Dev: 0.0895","Mean: 0.4777, Std Dev: 0.1465","Mean: 0.876, Std Dev: 0.0229","Mean: 0.746, Std Dev: 0.0542","Mean: 0.6051, Std Dev: 0.0932"
25_1.0_3_3,"Mean: 0.8068, Std Dev: 0.084","Mean: 0.4204, Std Dev: 0.2334","Mean: 0.1406, Std Dev: 0.1373","Mean: 0.8564, Std Dev: 0.0317","Mean: 0.6802, Std Dev: 0.0935","Mean: 0.4703, Std Dev: 0.1442","Mean: 0.8746, Std Dev: 0.0252","Mean: 0.7396, Std Dev: 0.0579","Mean: 0.6012, Std Dev: 0.0935"
