model,a1,a2,a3
25_1.0_1_1,"Mean: 0.1485, Std Dev: 0.0644","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_1_2,"Mean: 0.153, Std Dev: 0.0721","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_1_3,"Mean: 0.1523, Std Dev: 0.0712","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_1,"Mean: 0.152, Std Dev: 0.0701","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_2,"Mean: 0.1548, Std Dev: 0.0741","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_2_3,"Mean: 0.145, Std Dev: 0.063","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_1,"Mean: 0.1497, Std Dev: 0.0629","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_2,"Mean: 0.1483, Std Dev: 0.0653","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
25_1.0_3_3,"Mean: 0.1509, Std Dev: 0.0699","Mean: 0.0795, Std Dev: 0.0323","Mean: 0.0795, Std Dev: 0.0323"
