model,a1,a2,a3
25_1.0_1_1,"Mean: 0.3641, Std Dev: 0.1329","Mean: 0.1832, Std Dev: 0.0512","Mean: 0.1214, Std Dev: 0.0334"
25_1.0_1_2,"Mean: 0.3709, Std Dev: 0.1313","Mean: 0.1858, Std Dev: 0.0544","Mean: 0.1215, Std Dev: 0.0337"
25_1.0_1_3,"Mean: 0.3521, Std Dev: 0.1272","Mean: 0.1829, Std Dev: 0.0535","Mean: 0.1216, Std Dev: 0.0337"
25_1.0_2_1,"Mean: 0.3631, Std Dev: 0.1295","Mean: 0.1849, Std Dev: 0.0522","Mean: 0.1215, Std Dev: 0.0337"
25_1.0_2_2,"Mean: 0.3661, Std Dev: 0.1258","Mean: 0.1859, Std Dev: 0.0532","Mean: 0.1216, Std Dev: 0.0336"
25_1.0_2_3,"Mean: 0.356, Std Dev: 0.1287","Mean: 0.1847, Std Dev: 0.0543","Mean: 0.1217, Std Dev: 0.0338"
25_1.0_3_1,"Mean: 0.3733, Std Dev: 0.1374","Mean: 0.188, Std Dev: 0.0581","Mean: 0.1214, Std Dev: 0.0335"
25_1.0_3_2,"Mean: 0.3678, Std Dev: 0.1329","Mean: 0.186, Std Dev: 0.0552","Mean: 0.1215, Std Dev: 0.0334"
25_1.0_3_3,"Mean: 0.3625, Std Dev: 0.1266","Mean: 0.1837, Std Dev: 0.0525","Mean: 0.1215, Std Dev: 0.0335"
