model,a1,a2,a3
50_1.0_1_1,"Mean: 0.1646, Std Dev: 0.0972","Mean: 0.0628, Std Dev: 0.0185","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_1_2,"Mean: 0.1636, Std Dev: 0.0902","Mean: 0.0629, Std Dev: 0.0191","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_1_3,"Mean: 0.1582, Std Dev: 0.0929","Mean: 0.0633, Std Dev: 0.0199","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_1,"Mean: 0.1606, Std Dev: 0.098","Mean: 0.0628, Std Dev: 0.0192","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_2,"Mean: 0.1553, Std Dev: 0.0963","Mean: 0.063, Std Dev: 0.0188","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_2_3,"Mean: 0.1687, Std Dev: 0.1013","Mean: 0.0636, Std Dev: 0.0199","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_1,"Mean: 0.1575, Std Dev: 0.0912","Mean: 0.0633, Std Dev: 0.02","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_2,"Mean: 0.1543, Std Dev: 0.0878","Mean: 0.0629, Std Dev: 0.0189","Mean: 0.0406, Std Dev: 0.0163"
50_1.0_3_3,"Mean: 0.1639, Std Dev: 0.1022","Mean: 0.0629, Std Dev: 0.0191","Mean: 0.0406, Std Dev: 0.0163"
