model,a1,a2,a3
25_1.0_1_1,"Mean: 0.258, Std Dev: 0.1135","Mean: 0.1226, Std Dev: 0.0364","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_2,"Mean: 0.266, Std Dev: 0.1169","Mean: 0.1225, Std Dev: 0.0355","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_3,"Mean: 0.2582, Std Dev: 0.1179","Mean: 0.1231, Std Dev: 0.0372","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_1,"Mean: 0.2638, Std Dev: 0.1182","Mean: 0.1236, Std Dev: 0.0375","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_2,"Mean: 0.2662, Std Dev: 0.1137","Mean: 0.1227, Std Dev: 0.0356","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_3,"Mean: 0.2584, Std Dev: 0.1156","Mean: 0.1226, Std Dev: 0.0366","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_1,"Mean: 0.2763, Std Dev: 0.1244","Mean: 0.1231, Std Dev: 0.0365","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_2,"Mean: 0.2632, Std Dev: 0.1149","Mean: 0.1222, Std Dev: 0.0354","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_3,"Mean: 0.2574, Std Dev: 0.1043","Mean: 0.1224, Std Dev: 0.0357","Mean: 0.0797, Std Dev: 0.0327"
