model,a1,a2,a3
10_1.0_1_1,"Mean: 0.5978, Std Dev: 0.1084","Mean: 0.4096, Std Dev: 0.0835","Mean: 0.3026, Std Dev: 0.0806"
10_1.0_1_2,"Mean: 0.6144, Std Dev: 0.1093","Mean: 0.4131, Std Dev: 0.0851","Mean: 0.3025, Std Dev: 0.0807"
10_1.0_1_3,"Mean: 0.6139, Std Dev: 0.1066","Mean: 0.4152, Std Dev: 0.0836","Mean: 0.3025, Std Dev: 0.0807"
10_1.0_2_1,"Mean: 0.5919, Std Dev: 0.1053","Mean: 0.4098, Std Dev: 0.0834","Mean: 0.3025, Std Dev: 0.0807"
10_1.0_2_2,"Mean: 0.604, Std Dev: 0.1067","Mean: 0.4116, Std Dev: 0.0833","Mean: 0.3026, Std Dev: 0.0806"
10_1.0_2_3,"Mean: 0.6119, Std Dev: 0.1052","Mean: 0.4138, Std Dev: 0.0852","Mean: 0.3025, Std Dev: 0.0807"
10_1.0_3_1,"Mean: 0.6056, Std Dev: 0.1091","Mean: 0.4139, Std Dev: 0.0859","Mean: 0.3026, Std Dev: 0.0806"
10_1.0_3_2,"Mean: 0.5976, Std Dev: 0.1071","Mean: 0.4123, Std Dev: 0.0845","Mean: 0.3026, Std Dev: 0.0806"
10_1.0_3_3,"Mean: 0.6044, Std Dev: 0.1079","Mean: 0.4129, Std Dev: 0.0849","Mean: 0.3025, Std Dev: 0.0807"
