model,a1,a2,a3
25_1.0_1_1,"Mean: 0.2425, Std Dev: 0.0989","Mean: 0.1224, Std Dev: 0.0358","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_2,"Mean: 0.2533, Std Dev: 0.1104","Mean: 0.1225, Std Dev: 0.0354","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_1_3,"Mean: 0.2637, Std Dev: 0.1148","Mean: 0.1226, Std Dev: 0.036","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_1,"Mean: 0.2723, Std Dev: 0.1174","Mean: 0.1243, Std Dev: 0.0375","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_2,"Mean: 0.2631, Std Dev: 0.1158","Mean: 0.1236, Std Dev: 0.0365","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_2_3,"Mean: 0.2661, Std Dev: 0.1203","Mean: 0.1238, Std Dev: 0.038","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_1,"Mean: 0.2612, Std Dev: 0.1118","Mean: 0.1234, Std Dev: 0.0362","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_2,"Mean: 0.2585, Std Dev: 0.1099","Mean: 0.1231, Std Dev: 0.0359","Mean: 0.0797, Std Dev: 0.0327"
25_1.0_3_3,"Mean: 0.2444, Std Dev: 0.1003","Mean: 0.1222, Std Dev: 0.0359","Mean: 0.0797, Std Dev: 0.0327"
