model,a1,a2,a3
10_1.0_1_1,"Mean: 0.3472, Std Dev: 0.113","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
10_1.0_1_2,"Mean: 0.3436, Std Dev: 0.1102","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
10_1.0_1_3,"Mean: 0.3419, Std Dev: 0.1107","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
10_1.0_2_1,"Mean: 0.343, Std Dev: 0.1106","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
10_1.0_2_2,"Mean: 0.3465, Std Dev: 0.1079","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
10_1.0_2_3,"Mean: 0.3433, Std Dev: 0.111","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
10_1.0_3_1,"Mean: 0.3509, Std Dev: 0.1126","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
10_1.0_3_2,"Mean: 0.3411, Std Dev: 0.1096","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
10_1.0_3_3,"Mean: 0.347, Std Dev: 0.1135","Mean: 0.1978, Std Dev: 0.0806","Mean: 0.1978, Std Dev: 0.0806"
