model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
25_1.0_1_1,"Mean: 0.8027, Std Dev: 0.0861","Mean: 0.3931, Std Dev: 0.2343","Mean: 0.1319, Std Dev: 0.1256","Mean: 0.8542, Std Dev: 0.0317","Mean: 0.6662, Std Dev: 0.1008","Mean: 0.4562, Std Dev: 0.1428","Mean: 0.8735, Std Dev: 0.0264","Mean: 0.734, Std Dev: 0.0628","Mean: 0.5894, Std Dev: 0.0957"
25_1.0_1_2,"Mean: 0.8136, Std Dev: 0.0724","Mean: 0.4121, Std Dev: 0.2374","Mean: 0.1398, Std Dev: 0.1381","Mean: 0.8617, Std Dev: 0.0263","Mean: 0.6886, Std Dev: 0.0936","Mean: 0.4801, Std Dev: 0.1456","Mean: 0.8783, Std Dev: 0.0203","Mean: 0.7488, Std Dev: 0.0517","Mean: 0.6094, Std Dev: 0.0857"
25_1.0_1_3,"Mean: 0.811, Std Dev: 0.0903","Mean: 0.4184, Std Dev: 0.2392","Mean: 0.1411, Std Dev: 0.1409","Mean: 0.8618, Std Dev: 0.0262","Mean: 0.6911, Std Dev: 0.086","Mean: 0.4832, Std Dev: 0.1466","Mean: 0.878, Std Dev: 0.024","Mean: 0.7503, Std Dev: 0.0521","Mean: 0.6126, Std Dev: 0.0879"
25_1.0_2_1,"Mean: 0.7934, Std Dev: 0.0979","Mean: 0.3877, Std Dev: 0.2247","Mean: 0.1344, Std Dev: 0.1291","Mean: 0.8512, Std Dev: 0.0341","Mean: 0.6583, Std Dev: 0.1056","Mean: 0.4482, Std Dev: 0.1438","Mean: 0.8707, Std Dev: 0.0289","Mean: 0.7269, Std Dev: 0.0661","Mean: 0.5831, Std Dev: 0.0962"
25_1.0_2_2,"Mean: 0.803, Std Dev: 0.0924","Mean: 0.3979, Std Dev: 0.2338","Mean: 0.1382, Std Dev: 0.1329","Mean: 0.8574, Std Dev: 0.0294","Mean: 0.6758, Std Dev: 0.0995","Mean: 0.4678, Std Dev: 0.1405","Mean: 0.8745, Std Dev: 0.0263","Mean: 0.7382, Std Dev: 0.0598","Mean: 0.5954, Std Dev: 0.094"
25_1.0_2_3,"Mean: 0.8049, Std Dev: 0.0959","Mean: 0.3973, Std Dev: 0.2382","Mean: 0.1329, Std Dev: 0.1289","Mean: 0.8599, Std Dev: 0.0284","Mean: 0.6797, Std Dev: 0.0976","Mean: 0.4736, Std Dev: 0.1441","Mean: 0.877, Std Dev: 0.0216","Mean: 0.7434, Std Dev: 0.058","Mean: 0.6018, Std Dev: 0.091"
25_1.0_3_1,"Mean: 0.798, Std Dev: 0.0961","Mean: 0.3942, Std Dev: 0.2294","Mean: 0.1341, Std Dev: 0.1285","Mean: 0.8518, Std Dev: 0.0346","Mean: 0.6648, Std Dev: 0.0975","Mean: 0.452, Std Dev: 0.1457","Mean: 0.8716, Std Dev: 0.0304","Mean: 0.7292, Std Dev: 0.0648","Mean: 0.584, Std Dev: 0.0973"
25_1.0_3_2,"Mean: 0.8002, Std Dev: 0.0945","Mean: 0.3976, Std Dev: 0.2325","Mean: 0.1362, Std Dev: 0.1317","Mean: 0.8564, Std Dev: 0.0307","Mean: 0.6674, Std Dev: 0.1049","Mean: 0.459, Std Dev: 0.1453","Mean: 0.874, Std Dev: 0.0267","Mean: 0.7356, Std Dev: 0.0613","Mean: 0.5926, Std Dev: 0.0949"
25_1.0_3_3,"Mean: 0.8031, Std Dev: 0.0926","Mean: 0.4084, Std Dev: 0.2306","Mean: 0.139, Std Dev: 0.1343","Mean: 0.8562, Std Dev: 0.0313","Mean: 0.6734, Std Dev: 0.1027","Mean: 0.4658, Std Dev: 0.143","Mean: 0.8745, Std Dev: 0.0241","Mean: 0.7381, Std Dev: 0.0613","Mean: 0.5968, Std Dev: 0.0915"
