model,d1_1,d1_2,d1_3,d2_1,d2_2,d2_3,d3_1,d3_2,d3_3
50_1.0_1_1,"Mean: 0.8799, Std Dev: 0.0735","Mean: 0.4875, Std Dev: 0.3213","Mean: 0.13, Std Dev: 0.1962","Mean: 0.9083, Std Dev: 0.015","Mean: 0.7904, Std Dev: 0.0741","Mean: 0.5926, Std Dev: 0.1789","Mean: 0.9188, Std Dev: 0.0119","Mean: 0.8285, Std Dev: 0.0286","Mean: 0.7205, Std Dev: 0.0661"
50_1.0_1_2,"Mean: 0.882, Std Dev: 0.0447","Mean: 0.5727, Std Dev: 0.2822","Mean: 0.1939, Std Dev: 0.2337","Mean: 0.906, Std Dev: 0.0164","Mean: 0.7847, Std Dev: 0.0472","Mean: 0.6052, Std Dev: 0.1346","Mean: 0.9157, Std Dev: 0.0143","Mean: 0.8133, Std Dev: 0.0354","Mean: 0.6921, Std Dev: 0.0692"
50_1.0_1_3,"Mean: 0.885, Std Dev: 0.0573","Mean: 0.5855, Std Dev: 0.2852","Mean: 0.1962, Std Dev: 0.2421","Mean: 0.9084, Std Dev: 0.0139","Mean: 0.7957, Std Dev: 0.044","Mean: 0.6312, Std Dev: 0.1371","Mean: 0.9176, Std Dev: 0.0126","Mean: 0.8241, Std Dev: 0.0289","Mean: 0.7135, Std Dev: 0.0617"
50_1.0_2_1,"Mean: 0.8798, Std Dev: 0.072","Mean: 0.5084, Std Dev: 0.3148","Mean: 0.1452, Std Dev: 0.2061","Mean: 0.9081, Std Dev: 0.0156","Mean: 0.7924, Std Dev: 0.0635","Mean: 0.6069, Std Dev: 0.1682","Mean: 0.918, Std Dev: 0.0133","Mean: 0.826, Std Dev: 0.0354","Mean: 0.7168, Std Dev: 0.0714"
50_1.0_2_2,"Mean: 0.8843, Std Dev: 0.0691","Mean: 0.5162, Std Dev: 0.3231","Mean: 0.1506, Std Dev: 0.2189","Mean: 0.9115, Std Dev: 0.0126","Mean: 0.8074, Std Dev: 0.0491","Mean: 0.6329, Std Dev: 0.1682","Mean: 0.9203, Std Dev: 0.0102","Mean: 0.8358, Std Dev: 0.0228","Mean: 0.7389, Std Dev: 0.0549"
50_1.0_2_3,"Mean: 0.8826, Std Dev: 0.0731","Mean: 0.5476, Std Dev: 0.3098","Mean: 0.1709, Std Dev: 0.2316","Mean: 0.9096, Std Dev: 0.0134","Mean: 0.7994, Std Dev: 0.0614","Mean: 0.6228, Std Dev: 0.1599","Mean: 0.9191, Std Dev: 0.0111","Mean: 0.8304, Std Dev: 0.0254","Mean: 0.7258, Std Dev: 0.057"
50_1.0_3_1,"Mean: 0.8812, Std Dev: 0.0579","Mean: 0.5109, Std Dev: 0.3113","Mean: 0.1487, Std Dev: 0.2089","Mean: 0.907, Std Dev: 0.0157","Mean: 0.787, Std Dev: 0.0611","Mean: 0.5896, Std Dev: 0.1652","Mean: 0.9163, Std Dev: 0.0137","Mean: 0.8203, Std Dev: 0.0365","Mean: 0.7041, Std Dev: 0.0743"
50_1.0_3_2,"Mean: 0.8802, Std Dev: 0.0742","Mean: 0.5034, Std Dev: 0.3163","Mean: 0.1385, Std Dev: 0.2013","Mean: 0.9084, Std Dev: 0.0157","Mean: 0.7927, Std Dev: 0.0687","Mean: 0.6047, Std Dev: 0.1746","Mean: 0.9181, Std Dev: 0.0127","Mean: 0.8277, Std Dev: 0.0354","Mean: 0.7185, Std Dev: 0.0731"
50_1.0_3_3,"Mean: 0.8837, Std Dev: 0.0684","Mean: 0.5214, Std Dev: 0.3183","Mean: 0.1649, Std Dev: 0.2282","Mean: 0.9104, Std Dev: 0.0133","Mean: 0.8021, Std Dev: 0.0474","Mean: 0.6253, Std Dev: 0.1593","Mean: 0.9188, Std Dev: 0.0122","Mean: 0.8299, Std Dev: 0.0338","Mean: 0.7266, Std Dev: 0.0612"
